#NSGA2
popsize 90
maxGen 60
numVar 9
numObj 1
numCons 2
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 60
currentGen	1
evaluateCount	90
totalTime	1814.72
firstFrontCount	1
frontCount	86
avgEvalTime	189.121
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Obj1	Cons1	Cons2	
262945	453.838	0.134447	0.922038	0.629712	18778.6	35.0648	59.2193	8.70255	196.407	0	0	
292978	87.2304	0.961181	0.96145	0.485668	82025.2	22.7698	47.9585	8.41015	325.736	0	0	
258441	480.151	0.652626	0.132141	0.842147	94059.4	71.0862	78.1966	7.20193	352.245	0	0	
178445	331.184	0.177763	0.735441	0.0411962	34923.1	14.1554	18.7419	7.7642	237.135	0	0	
238966	165.379	0.941218	0.131001	0.439969	44340.3	78.8965	81.568	3.30811	1139.74	0	0	
197953	228.337	0.643387	0.738428	0.749593	34842.3	71.1732	68.9588	3.13828	174.992	0	0	
123800	254.198	0.950549	0.406347	0.583562	30143.1	77.614	32.9586	5.5417	363.741	0	0	
239815	446.543	0.950106	0.592494	0.145852	23436.5	33.1757	85.6646	3.77998	763.955	0	0	
262857	129.327	0.920678	0.414985	0.202663	32597.5	65.444	52.596	4.46162	913.69	0	0	
266166	296.779	0.548729	0.925474	0.290122	78148	77.8356	44.2401	5.97475	175.466	0	0	
115171	36.4356	0.530182	0.801251	0.92533	21691.6	61.1941	52.2452	2.08331	286.396	0	0	
167425	89.4693	0.788399	0.380094	0.527962	24908.4	64.1784	33.6674	6.57855	877.698	0	0	
237843	376.594	0.451531	0.175439	0.234397	92200.4	23.714	84.3235	5.7684	397.655	0	0	
299227	48.306	0.443825	0.195987	0.95266	10417.1	79.7419	83.5573	8.08086	1711.99	0	0	
116887	205.893	0.264673	0.820062	0.432786	91958.3	26.3662	33.7423	3.01877	99.4403	0	0	
127214	435.953	0.57811	0.594874	0.152056	86772.8	65.985	41.5857	5.59275	195.503	0	0	
180362	47.2237	0.245118	0.210987	0.19023	31595.7	47.554	14.4689	8.31901	100000	0	0	
288957	250.523	0.489468	0.403947	0.892053	43232.2	20.0082	80.2227	4.72817	189.105	0	0	
148338	207.917	0.104525	0.218776	0.93321	96052.1	61.7688	15.3802	3.64346	192.476	0	0	
170632	412.385	0.0250954	0.138721	0.17561	68420.4	75.855	68.2971	5.15647	313.006	0	0	
209402	155.197	0.739799	0.27006	0.68304	26516	43.1636	66.3057	7.46159	411.139	0	0	
116225	465.399	0.770198	0.538112	0.437141	50210.5	37.5715	55.7658	5.5754	217.592	0	0	
263526	399.467	0.641432	0.440748	0.805349	57954.3	41.5654	94.5101	8.1316	178.584	0	0	
210031	315.013	0.585304	0.286968	0.305221	52383.1	30.7439	85.9878	3.36335	356.036	0	0	
145184	93.6469	0.233111	0.492129	0.31488	93104.2	48.7187	26.6335	8.33417	333.671	0	0	
295950	225.046	0.118897	0.332258	0.410545	63540.6	33.5991	64.2559	6.97851	296.38	0	0	
144349	67.5346	0.300742	0.3869	0.425683	55707.2	17.6964	33.6234	7.6071	308.361	0	0	
105844	465.139	0.725724	0.539748	0.576955	31355.5	51.2964	96.678	5.82764	215.674	0	0	
204227	123.481	0.48912	0.661654	0.675553	45596.4	43.0693	98.9184	2.26417	204.787	0	0	
277034	457.511	0.79026	0.188841	0.266634	40182.1	71.1755	22.2898	7.04859	742.405	0	0	
121352	330.341	0.49429	0.801147	0.710736	91334.9	90.183	40.0747	6.89122	117.714	0	0	
139562	24.9651	0.739193	0.55002	0.480324	91425	64.888	65.59	8.0161	1010	0	0	
261098	292.594	0.189264	0.315939	0.878782	12580.7	54.0911	25.1134	8.85076	100000	0	0	
242539	255.231	0.471667	0.153657	0.678332	13818.8	16.4301	56.9485	2.67711	431.011	0	0	
263630	410.598	0.717991	0.234879	0.656413	56673.5	97.5677	68.4092	7.60231	380.498	0	0	
190760	221.872	0.818808	0.175123	0.140508	25605	45.1844	84.8242	7.62355	1649.77	0	0	
112094	205.636	0.526338	0.47512	0.653723	66517.6	36.2786	48.8486	2.10841	141.361	0	0	
296813	91.9125	0.114092	0.435169	0.204156	54071.9	40.5544	95.6467	8.44232	463.306	0	0	
110535	371.55	0.273737	0.480552	0.546913	94846.3	47.597	98.4747	4.11018	104.644	0	0	
240220	336.506	0.538344	0.728295	0.663197	26031.9	21.5213	99.9172	3.19785	174.071	0	0	
106520	284.988	0.874229	0.702258	0.196625	43202.5	51.4653	98.3474	3.09483	363.389	0	0	
271105	325.935	0.378747	0.271831	0.429688	53382	20.855	63.0557	3.58331	287.574	0	0	
176924	295.663	0.25677	0.361397	0.614749	33875.3	84.1939	98.4397	7.11174	294.929	0	0	
168775	296.194	0.115614	0.915677	0.872061	83598.5	33.4655	63.4921	2.15759	94.9611	0	0	
185052	163.232	0.168255	0.26089	0.424428	18480.6	63.8671	52.3832	6.87165	589.83	0	0	
239978	322.88	0.0429318	0.161925	0.323208	57777.8	68.9001	46.6857	7.73987	431.89	0	0	
243672	484.638	0.530707	0.392631	0.113517	64986.3	80.0922	48.1108	2.63576	270.865	0	0	
153294	85.2918	0.285385	0.496077	0.5266	51168.2	88.7834	56.6247	8.60536	460.058	0	0	
227542	479.27	0.245893	0.70851	0.293283	70462.7	72.5626	16.1193	3.78353	144.157	0	0	
144808	337.238	0.837504	0.410016	0.774909	70779.9	10.6044	64.1953	4.7074	152.332	0	0	
283198	10.564	0.4632	0.481914	0.461698	79314.4	39.0225	80.6265	5.2995	1858.28	0	0	
107153	96.1785	0.717323	0.526137	0.159667	40701.2	64.665	27.2571	7.16899	2309.04	0	0	
148570	459.538	0.27368	0.78895	0.194889	35874.8	18.2002	61.8588	6.78354	175.19	0	0	
209319	218.607	0.641554	0.682856	0.675436	67220.8	95.0657	28.8041	6.96497	196.15	0	0	
147246	68.5042	0.605158	0.505124	0.459551	69575	79.3257	41.5196	6.63407	530.789	0	0	
183232	422.545	0.826258	0.330797	0.611192	62402.4	58.6665	88.2947	3.85345	255.295	0	0	
163615	68.4151	0.931033	0.680997	0.479874	67538.5	59.0244	68.258	5.8072	485.086	0	0	
244209	266.023	0.983831	0.296809	0.113682	19872.8	15.7232	46.4122	5.13861	1661.91	0	0	
173163	384.117	0.625338	0.794782	0.924196	97546.7	27.2826	22.4987	6.87386	112.477	0	0	
118764	267.448	0.529737	0.875026	0.485156	45411.1	70.4288	76.7132	5.64037	165.899	0	0	
169543	83.4987	0.58437	0.335931	0.053565	77944	31.8507	49.8162	6.81457	917.713	0	0	
171846	370.807	0.396813	0.715074	0.699966	49807.5	11.762	39.7772	4.97017	129.501	0	0	
154054	106.556	0.815287	0.486929	0.880016	45206.5	79.2203	45.7112	7.6596	365.463	0	0	
251015	194.924	0.221699	0.811366	0.940318	39480.9	70.4138	49.478	7.8345	197.388	0	0	
253771	91.9542	0.854741	0.990885	0.514135	89585.3	62.9223	23.9277	3.39904	219.297	0	0	
