#NSGA2
popsize 90
maxGen 60
numVar 9
numObj 1
numCons 2
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 60
currentGen	1
evaluateCount	90
totalTime	1038.33
firstFrontCount	1
frontCount	89
avgEvalTime	137.954
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Obj1	Cons1	Cons2	
160988	444.992	0.595123	0.350084	0.858599	75708.2	57.4969	66.6459	5.65718	1183.18	0	0	
165966	49.6595	0.0623129	0.98106	0.713438	50429.9	44.7316	31.5631	5.39619	410.567	0	0	
201315	204.324	0.95746	0.163292	0.0101937	10948.6	88.4895	77.2564	8.77075	506.125	0	0	
169369	451.198	0.357883	0.307977	0.957376	27213.8	87.9359	74.129	2.15082	1245.42	0	0	
137466	132.566	0.978766	0.170548	0.816805	48222	53.5784	16.0952	7.14519	100000	0	0	
218035	46.5247	0.0656169	0.845648	0.288125	26359.8	24.713	22.876	7.5848	253.416	0	0	
212792	51.5132	0.23578	0.329217	0.220676	81196.7	71.4069	89.0751	3.79087	668.381	0	0	
129783	208.709	0.398827	0.329608	0.502154	27439.9	91.0413	60.5177	6.99992	383.877	0	0	
150217	18.4613	0.0549329	0.527822	0.699062	75548.1	99.388	65.8917	8.45066	361.907	0	0	
294640	81.295	0.26972	0.316935	0.161922	93080	78.5637	18.542	3.17885	602.536	0	0	
221551	212.621	0.207488	0.92639	0.168081	55193.1	92.9697	91.038	6.75115	588.798	0	0	
128805	443.616	0.520957	0.200808	0.519224	32791.5	64.31	90.8282	6.57424	650.333	0	0	
125040	486.59	0.965629	0.524704	0.514522	24804.1	28.0226	77.8418	4.27137	386.769	0	0	
239207	128.794	0.485957	0.704983	0.110125	19141.1	30.1716	46.2022	8.4377	313.205	0	0	
156205	497.083	0.360648	0.739367	0.726353	49638.3	59.6398	13.1715	2.13745	989.075	0	0	
276928	357.461	0.448787	0.231991	0.716073	76221.3	49.8175	64.9109	8.83847	1004.59	0	0	
275532	338.795	0.0710449	0.264034	0.0697214	11746.9	26.8976	69.2047	3.72393	927.204	0	0	
100869	478.411	0.31363	0.282543	0.707748	32612.7	13.3185	18.7421	8.27211	1001.27	0	0	
246850	222.97	0.791209	0.543435	0.541133	31262.8	76.0785	73.31	4.4811	402.363	0	0	
168723	201.764	0.112625	0.42588	0.109035	81275.7	40.7099	10.6255	8.19993	835.21	0	0	
266244	122.993	0.48998	0.321766	0.209339	28968.3	55.5212	20.3858	4.18972	363.602	0	0	
232325	469.424	0.240911	0.404373	0.475269	53848.3	81.5158	92.6941	6.3373	974.024	0	0	
263711	128.869	0.725294	0.493447	0.506562	50004.8	14.6636	87.6382	3.34623	497.559	0	0	
177734	320.915	0.389577	0.334065	0.909796	68034.3	34.6065	86.1683	7.64419	1221.45	0	0	
271386	261.214	0.438418	0.371029	0.323101	74542.5	26.6528	19.0272	4.53457	547.439	0	0	
254199	74.1897	0.346249	0.842609	0.904116	78002	10.0576	44.7775	7.39527	991.09	0	0	
213793	492.67	0.891939	0.199665	0.804816	16940.9	92.3665	23.8147	5.65202	757.383	0	0	
183379	392.3	0.463935	0.6261	0.828093	97811.4	25.318	89.9938	2.72351	1511.11	0	0	
133877	334.677	0.512926	0.349724	0.605179	36307.8	60.015	17.3837	8.71889	537.378	0	0	
214485	481.744	0.925136	0.501423	0.212716	75258	61.1226	97.7484	6.51877	281.737	0	0	
233664	142.268	0.11163	0.423634	0.807056	61712.4	78.7713	25.856	4.25304	1005.87	0	0	
280481	183.108	0.0772194	0.424192	0.772076	99354.2	76.7592	87.4449	3.69602	2253.66	0	0	
173375	326.128	0.769309	0.138094	0.817988	18838.1	75.1036	84.9615	7.23484	484.344	0	0	
160349	276.663	0.178471	0.715513	0.462206	94974.7	42.9375	51.0912	7.33511	1039.64	0	0	
176144	265.821	0.269558	0.501758	0.590882	21012.7	19.7129	36.8101	3.4736	618.684	0	0	
187569	369.619	0.453357	0.698888	0.564617	36212.5	48.47	24.47	6.72135	470.81	0	0	
234801	363.569	0.430277	0.134136	0.429031	76452.3	89.4231	44.4631	3.9965	1138.7	0	0	
242567	48.4649	0.643177	0.615122	0.917439	22668.1	12.4342	96.2273	6.00966	591.992	0	0	
263516	360.715	0.0162214	0.967971	0.289375	68321.4	26.6793	50.6529	7.84076	2190	0	0	
177285	116.439	0.302605	0.686251	0.334757	69931	17.5782	81.8968	6.10505	555.578	0	0	
134218	220.528	0.707164	0.745175	0.717592	78303.5	18.9043	64.0539	6.494	598.207	0	0	
229584	168.939	0.611086	0.658284	0.265873	70947	21.6957	90.4456	7.24348	377.371	0	0	
224240	336.32	0.785212	0.738704	0.163949	13945.7	12.6253	28.93	6.57626	435.027	0	0	
202152	408.877	0.268731	0.186007	0.930617	61944.5	69.0362	83.8262	8.23984	1314.29	0	0	
172060	221.444	0.408658	0.856296	0.734772	13716	72.8647	38.0474	5.24845	355.025	0	0	
125663	175.864	0.229113	0.738214	0.182268	14265.9	44.3192	92.3754	5.98452	345.226	0	0	
198077	116.26	0.060497	0.678912	0.363041	57796.1	49.5736	30.3575	5.9618	661.809	0	0	
155003	176.102	0.276987	0.777045	0.370142	65168.4	13.4302	26.2147	7.36204	551.857	0	0	
178602	466.719	0.850843	0.465565	0.531553	47520.8	84.115	42.7208	2.25861	449.82	0	0	
195537	26.347	0.88551	0.80228	0.136668	42863.6	13.7437	52.3063	5.3874	234.427	0	0	
171210	11.8745	0.676997	0.477498	0.300627	36430.7	80.4144	42.5121	4.53476	200.972	0	0	
226491	266.871	0.293971	0.824127	0.934946	71692.8	18.6685	45.5628	5.24633	1578.68	0	0	
251524	270.301	0.0249928	0.864984	0.7026	10378.9	94.018	55.3961	2.75669	1068.58	0	0	
175014	414.214	0.230736	0.794467	0.770293	98970.6	89.4438	44.9141	2.48526	2146.35	0	0	
221350	120.918	0.734592	0.918835	0.14166	93490.3	82.2204	59.8103	3.96654	248.294	0	0	
286331	302.753	0.639695	0.737347	0.453689	28663.3	49.192	96.1412	4.47265	407.918	0	0	
211057	211.178	0.57947	0.623549	0.405761	50672.2	97.6856	59.2052	6.66305	384.943	0	0	
139962	404.429	0.224483	0.127502	0.0131655	54317.2	71.0308	22.9787	2.77573	1436.59	0	0	
188606	426.006	0.379747	0.414948	0.124446	52361.3	55.834	39.6637	3.29919	500.529	0	0	
143508	265.061	0.253268	0.788039	0.479004	60112.2	70.6469	64.7096	4.01537	730.034	0	0	
237547	223.887	0.787657	0.819565	0.778926	68109.4	88.1447	67.9878	3.98984	628.016	0	0	
248140	141.862	0.983228	0.780249	0.506879	29427.2	46.4851	68.9925	7.95332	309.954	0	0	
139624	370.975	0.959301	0.277109	0.822168	64646.3	63.8675	72.0573	5.7849	801.641	0	0	
165910	180.976	0.984092	0.724872	0.254238	28782.8	39.0261	60.1068	5.21445	301.536	0	0	
112254	46.7279	0.891864	0.494706	0.242749	90633.4	19.3533	84.5028	2.24919	514.967	0	0	
230689	34.9766	0.547613	0.115187	0.605034	35292.5	94.8828	31.4365	5.09959	100000	0	0	
161413	103.437	0.185666	0.243934	0.684197	66030.4	83.6466	94.5365	2.19848	1526.9	0	0	
138275	435.519	0.320237	0.428383	0.461561	75485.3	88.7614	62.5234	5.01857	845.527	0	0	
224736	103.922	0.753647	0.947289	0.142454	39856	64.6051	62.0237	4.51031	266.715	0	0	
281998	172.204	0.388261	0.397843	0.21267	74954.6	13.6769	24.4332	5.18873	514.186	0	0	
211401	276.734	0.266332	0.72201	0.621012	16810.5	59.7259	31.2092	6.84817	453.162	0	0	
104325	360.624	0.749698	0.966159	0.0641211	82984.6	26.0664	26.4819	7.20671	197.233	0	0	
275228	140.858	0.429639	0.9909	0.344959	38441	45.0611	19.0328	6.76272	347.786	0	0	
287664	470.046	0.581563	0.608214	0.0402819	91189.1	17.3414	38.6356	6.76799	305.044	0	0	
209951	116.201	0.480513	0.400892	0.830034	91854.3	73.3064	28.354	4.51854	902.296	0	0	
247185	334.486	0.324359	0.197725	0.65609	20071	13.8226	59.9818	3.07044	1033.17	0	0	
279972	38.3916	0.833465	0.697924	0.105062	45174.2	16.352	82.0735	3.57891	375.489	0	0	
295188	10.5753	0.0656591	0.32207	0.317894	76816.6	33.9314	51.6227	7.98927	208.42	0	0	
258839	458.356	0.533111	0.392476	0.37195	47667.7	72.1907	49.6795	8.89535	526.104	0	0	
227274	28.5691	0.378043	0.618404	0.279516	75416.7	32.1649	29.0323	8.73452	254.612	0	0	
236217	59.399	0.641811	0.220298	0.830899	93357.8	63.3544	46.7917	4.32233	638.677	0	0	
198168	385.204	0.708302	0.993571	0.18532	71959.5	81.2141	66.7484	2.82311	265.513	0	0	
156993	105.426	0.433584	0.873563	0.447996	33559	80.7171	38.0584	3.68954	359.664	0	0	
248386	464.852	0.229557	0.553905	0.731656	38431.7	75.5456	35.4203	4.36404	1092.65	0	0	
157213	460.382	0.450418	0.460601	0.486018	31604.4	97.6093	24.6202	2.67325	587.965	0	0	
202054	410.976	0.0361258	0.744643	0.364755	57085.3	93.8403	32.9894	8.40062	1554.97	0	0	
285839	231.316	0.650885	0.635907	0.980278	67410.6	78.6211	79.7992	3.9487	1443.06	0	0	
267132	389.66	0.881955	0.685189	0.100884	31146.4	46.0498	39.9492	6.09669	317.557	0	0	
191783	72.3368	0.41693	0.865709	0.260957	72658.3	46.1027	82.7097	8.99795	377.244	0	0	
211756	208.782	0.598196	0.788704	0.333477	10083.1	39.8883	80.2392	5.8404	422.86	0	0	



#Generation 2 / 60
currentGen	2
evaluateCount	180
totalTime	2307.15
firstFrontCount	1
frontCount	89
avgEvalTime	144.489
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Obj1	Cons1	Cons2	
177657	500	0.408658	0.856296	0.734772	13716	72.8647	38.0474	4.37698	459.153	0	0	
169369	451.198	0.357883	0.307977	0.957376	27213.8	87.9359	74.129	2.15082	1245.42	0	0	
236796	107.645	0.643177	0.615122	0.917439	22668.1	10	96.2273	6.22404	739.403	0	0	
197246	221.444	0.408658	0.856296	0.734772	13716	72.8647	38.0474	5.24845	372.579	0	0	
172060	221.444	0.408658	0.856296	0.734772	13716	72.8647	59.4935	5.076	371.745	0	0	
172060	221.444	0.408658	0.856296	0.734772	13716	72.8647	38.0474	5.24845	355.025	0	0	
172060	221.444	0.408658	0.856296	0.734772	13716	78.261	38.0474	5.24845	369.677	0	0	
231277	266.871	0.293971	0.821365	0.934946	32600.6	18.6685	45.5628	5.24633	923.816	0	0	
251524	270.301	0.0249928	0.864984	0.7026	10378.9	94.018	55.3961	2.75669	1068.58	0	0	
251524	250.781	0.0249928	0.864984	0.716843	10378.9	89.1938	41.5219	2.75669	1023.11	0	0	
229366	67.9849	0.643177	0.615122	0.917439	22668.1	12.4342	100	6.00966	615.835	0	0	
285839	231.316	0.650885	0.635907	0.980278	67410.6	78.6211	79.7992	3.9487	1443.06	0	0	
198746	270.301	0.0249928	0.864984	0.685245	10378.9	94.018	55.3961	2.75669	935.83	0	0	
247185	334.486	0.324359	0.197725	0.65609	20071	13.8226	59.9818	3.07044	1033.17	0	0	
231568	270.301	0.0249928	0.81072	0.7026	10378.9	90.6219	55.3961	3.87597	849.451	0	0	
176144	265.821	0.269558	0.501758	0.590882	21012.7	21.4099	36.8101	2.36343	668.841	0	0	
242567	48.4649	0.643177	0.615122	0.917439	22668.1	12.4342	96.2273	6.00966	591.992	0	0	
223030	334.486	0.324359	0.820948	0.708642	32239.7	30.2199	43.6566	3.07044	684.38	0	0	
211401	276.734	0.266332	0.72201	0.621012	16810.5	54.5213	41.8094	6.84817	484.417	0	0	
211401	276.734	0.266332	0.72201	0.621012	16810.5	59.7259	31.2092	6.84817	453.162	0	0	
211401	276.734	0.266332	0.780314	0.621012	16701.3	59.4107	28.2805	7.99349	485.033	0	0	
176144	265.821	0.269558	0.501758	0.590882	21012.7	19.7129	36.8101	3.4736	618.684	0	0	
188307	276.734	0.266332	0.72201	0.621012	16810.5	59.7259	31.2092	7.39573	456.85	0	0	
211401	276.734	0.266332	0.571779	0.621012	16810.5	59.7259	31.2092	6.84817	483.062	0	0	
275532	338.795	0.0710449	0.264034	0.0697214	11746.9	26.8976	69.2047	3.72393	927.204	0	0	
176144	265.821	0.944272	0.580536	0.606036	21012.7	19.7129	36.8101	3.4736	406.698	0	0	
157416	497.083	0.360648	0.739367	0.726353	35186.4	59.6398	13.1715	3.62313	715.282	0	0	
153229	227.649	0.229113	0.760651	0.610874	18346.3	44.3192	92.3754	6.36118	493.044	0	0	
248386	464.852	0.229557	0.553905	0.731656	38431.7	75.5456	35.4203	4.36404	1092.65	0	0	
156993	105.426	0.433584	0.873563	0.447996	20226.3	80.7171	38.0584	3.68954	300.919	0	0	
129783	500	0.383925	0.37217	0.715286	10291.2	91.0413	60.5177	6.44889	495.018	0	0	
132377	486.59	0.907532	0.524704	0.514522	26578.2	28.3562	86.4868	4.27137	356.028	0	0	
156205	497.083	0.283532	0.739367	0.726353	43783	59.6398	22.6283	2.13745	1115.39	0	0	
246850	222.97	0.791209	0.543435	0.541133	31262.8	76.0785	73.31	4.4811	402.363	0	0	
125663	175.864	0.229113	0.738214	0.182268	14265.9	44.3192	92.3754	5.98452	345.226	0	0	
286331	302.753	0.639695	0.737347	0.453689	28663.3	49.192	96.1412	4.47265	407.918	0	0	
130608	131.488	0.229113	0.738214	0.419285	14265.9	44.3192	100	5.98452	345.442	0	0	
275228	140.858	0.429639	1	0.751486	38441	45.0611	19.0328	6.76272	490.457	0	0	
125663	175.864	0.229113	0.695341	0.179361	14265.9	44.3192	92.3754	5.98452	346.334	0	0	
156205	497.083	0.360648	0.739367	0.726353	49638.3	59.6398	13.1715	2.13745	989.075	0	0	
157213	460.382	0.450418	0.460601	0.486018	31604.4	97.6093	24.6202	2.67325	587.965	0	0	
125040	486.59	0.965629	0.524704	0.514522	24804.1	28.0226	77.8418	4.27137	386.769	0	0	
226491	266.871	0.293971	0.824127	0.934946	71692.8	18.6685	45.5628	5.24633	1578.68	0	0	
187569	369.619	0.405205	0.698888	0.564617	36212.5	36.9609	24.47	6.11912	507.791	0	0	
211401	276.734	0.266332	0.72201	0.522998	30143.3	59.7259	34.3374	6.84817	536.546	0	0	
187569	369.619	0.453357	0.698888	0.564617	36212.5	48.47	24.47	6.72135	470.81	0	0	
256960	48.4649	0.643177	0.687542	0.510912	10000	12.4342	96.2273	6.00966	568.558	0	0	
187569	369.619	0.453357	0.698888	0.549497	36212.5	48.47	10	6.72135	489.87	0	0	
