P_H,t_ads,alpha,v_0,beta,P_L,t_depres,t_pres,Obj1,Obj2,Pu,Rec
435534.0,329,0.485564,0.167357,0.817652,82456,44,18,3.85388e-06,0.0158161,0.9980368698463933,0.8742379230451405
975224.0,177,0.133807,0.242262,0.364479,172684,17,35,0.00472544,0.015892,0.9312581641211118,0.8739365239254446
670113.0,183,0.126055,0.460656,0.196721,107493,34,47,0.00345212,0.0162986,0.9412452555107249,0.8723340295928472
377308.0,404,0.226148,0.378912,0.494909,83633,46,31,0.00266872,0.0164155,0.9483403445617375,0.871877012210923
844703.0,173,0.116555,0.574365,0.0615932,141181,37,42,0.00517807,0.0164858,0.9280411923389499,0.8716029595356654
801186.0,266,0.357296,0.304152,0.673521,188307,36,30,0.00399497,0.0165575,0.9367942249473991,0.8713240504212229
801186.0,205,0.357296,0.304152,0.673521,188307,36,30,0.00279153,0.0178654,0.9471650683732816,0.8663384872149054
844703.0,173,0.143988,0.574365,0.159765,141181,37,41,0.00467485,0.0192196,0.9316271252615483,0.8613652280270205
615053.0,183,0.153488,0.382386,0.294893,107493,34,44,0.00253335,0.0196782,0.949667604865256,0.8597209923046217
940669.0,449,0.550562,0.301413,0.762026,137522,17,38,0.00806417,0.0204109,0.9101992761721822,0.8571332788925287
923858.0,388,0.400227,0.468582,0.65281,159692,45,12,0.00791758,0.0217322,0.9110192155575149,0.8525815479663418
923858.0,388,0.400227,0.468582,0.65281,136454,45,14,0.00773073,0.0218141,0.9120754300550751,0.8523040284909571
316625.0,496,0.289974,0.404646,0.51693,69292,43,34,0.00268858,0.0225297,0.948148481218001,0.8499010326484555
504885.0,420,0.257854,0.367755,0.456174,116231,44,26,0.00378858,0.0227199,0.9384485580997488,0.8492687822645886
894830.0,495,0.53503,0.343332,0.73293,50732,13,19,0.00731451,0.023415,0.914475091347608,0.8469803934131315
894830.0,414,0.53503,0.343332,0.73293,50732,13,20,0.00677119,0.0239586,0.9177127591907469,0.8452143417496311
822853.0,233,0.155984,0.381535,0.9379,20651,41,11,0.000414526,0.000773806,0.9796400884088363,0.9721826313250157
838636.0,345,0.150046,0.443266,0.99,48229,36,29,0.00594798,0.000143584,0.9228768517240122,0.9880173458699669
826166.0,375,0.143075,0.535543,0.99,48229,36,32,0.00719292,0.000104133,0.9151889158187445,0.9897954421947838
837076.0,200,0.0568238,0.604012,0.98398,45364,36,26,0.00385657,0.000214774,0.9378987117685953,0.9853448302636919
464139.0,485,0.124436,0.636953,0.980707,152256,18,20,0.00915323,5.96996e-05,0.9043274856607186,0.9922734483758924
790241.0,233,0.155984,0.381535,0.9379,22363,49,13,0.000393869,0.000787275,0.9801538668753835,0.9719415788042164
828206.0,375,0.150046,0.535543,0.99,110061,36,29,0.00867021,9.96956e-05,0.9068860375668611,0.9900152316000821
822853.0,233,0.155984,0.319517,0.9379,10000,26,11,3.03774e-06,0.00146036,0.9982570886425294,0.961785343125968
838636.0,345,0.150046,0.334433,0.971824,39561,35,29,0.00333453,0.000272502,0.942254610573657,0.9834923654026387
753962.0,220,0.33351,0.381535,0.99,20651,17,11,0.00136799,0.000581538,0.9630136511669508,0.9758849009954345
838636.0,375,0.0810074,0.535543,0.905093,37390,36,29,0.00535078,0.000212842,0.9268509740324589,0.9854108944756712
680771.0,375,0.150046,0.552113,0.98398,199999,34,22,0.0092104,9.46015e-05,0.9040291710987135,0.9902736697567891
826166.0,375,0.150046,0.535543,0.99,48229,36,29,0.00728598,0.000108746,0.9146420478221273,0.9895718649797771
817622.0,175,0.241996,0.430527,0.875028,47525,24,37,0.000832817,0.00230497,0.9711414310819126,0.9519898968965906
680771.0,387,0.150046,0.552113,0.99,199999,34,22,0.0092936,7.61633e-05,0.9035966805550764,0.9912728412412745
500706.0,238,0.147344,0.553431,0.54972,17230,50,32,0.000343344,0.00752782,0.9814704560228806,0.9132369894482677
971337.0,187,0.382862,0.381535,0.9379,20651,42,18,0.00148765,0.00226876,0.9614299338864969,0.9523684978191953
347603.0,143,0.288647,0.789296,0.94332,61181,26,21,0.00156389,0.000998902,0.9604539508926618,0.9683945890708568
758429.0,345,0.0985192,0.513296,0.901039,28104,15,32,0.00400871,0.000296091,0.9366856256447242,0.9827927050353636
743066.0,345,0.194822,0.46634,0.99,48229,34,41,0.00631419,0.000175277,0.920538122347883,0.9867607779684756
681681.0,334,0.155071,0.467991,0.948904,55008,42,13,0.00506187,0.000325294,0.928853179972679,0.9819640913730414
971337.0,233,0.382862,0.381535,0.9379,20651,43,11,0.00338524,0.00196173,0.9418171846676358,0.9557085787087386
838636.0,375,0.150046,0.535543,0.98398,48229,36,29,0.00729932,0.000127566,0.9145639420385046,0.9887054880583533
634888.0,383,0.247415,0.251945,0.703981,47030,29,23,0.000579955,0.0082343,0.9759177451221859,0.9092569561894687
651766.0,375,0.19305,0.552113,0.98398,200000,34,22,0.00935485,0.000121905,0.9032795264693146,0.9889589402682533
524124.0,311,0.134654,0.413785,0.827687,85883,38,25,0.00380661,0.00143305,0.9383022690854842,0.9621443531292886
602873.0,221,0.363951,0.238279,0.956794,175622,35,21,0.00425703,0.00141365,0.9347540805873654,0.9624014627944117
673619.0,383,0.247415,0.251945,0.852922,47030,37,23,0.00118757,0.00263075,0.9655388624679916,0.9487091626116321
642950.0,334,0.155071,0.467991,0.799962,55008,34,13,0.00352549,0.00161415,0.9406241631637919,0.959823514339853
681681.0,313,0.155071,0.467991,0.947449,55008,25,13,0.00462749,0.000344347,0.9319743430755718,0.9814434108737624
719615.0,147,0.213291,0.228168,0.924924,115025,41,31,0.00107582,0.00599719,0.9672003048794657,0.9225584736720667
512333.0,426,0.0481705,0.202634,0.917082,67155,20,30,0.00496377,0.0015606,0.929545972435921,0.9604955698686843
347603.0,166,0.408347,0.789296,0.980707,113798,27,20,0.00745492,0.000517659,0.9136581214010258,0.9772478792197299
838636.0,375,0.199468,0.612377,0.98398,39250,36,29,0.00803586,0.000146421,0.9103570415481506,0.9878995454630828
583678.0,489,0.0481705,0.272714,0.864959,66873,20,30,0.00540717,0.000654262,0.9264665382291843,0.9744214543024823
334049.0,111,0.838659,0.758364,0.940684,35946,34,23,0.00125334,0.00620122,0.9645974577184068,0.9212521746332002
525768.0,369,0.134654,0.413785,0.578079,39333,36,27,0.0018361,0.00514998,0.9571502625445616,0.9282366388747015
602873.0,191,0.363951,0.238279,0.928367,167184,37,14,0.00235101,0.00289881,0.9515127851903206,0.9461594019349711
681681.0,333,0.155071,0.467991,0.773702,55008,42,13,0.00363545,0.00195222,0.9397053070328739,0.9558160662683821
843489.0,177,0.367788,0.757897,0.976974,43581,38,17,0.00741332,0.000570659,0.9138993612102675,0.9761115299778323
634888.0,461,0.247415,0.251945,0.703981,47030,29,37,0.00124763,0.00749768,0.964678193704172,0.9134108551838049
633395.0,185,0.180217,0.74931,0.847679,190641,26,24,0.00708951,0.00129191,0.9158007719750353,0.9640568504440693
525768.0,311,0.134654,0.413785,0.578079,53832,38,25,0.0019422,0.00558592,0.9559296017717107,0.9252609874295894
758429.0,443,0.0722329,0.577962,0.495867,45151,15,32,0.00562192,0.0018887,0.9250205361448883,0.9565408237537801
994282.0,130,0.0481705,0.201028,0.917082,67155,27,30,0.00175423,0.00893217,0.9581164710178333,0.9054898418158133
1000000.0,110,0.28865,0.548665,0.913957,159027,33,27,0.00538907,0.0019909,0.9265897146170919,0.9553804975375118
602873.0,145,0.363951,0.238279,0.956794,175622,36,21,0.00243771,0.00399187,0.9506268291478054,0.9368187527821743
843489.0,177,0.367788,0.757897,0.976974,45293,39,23,0.00749003,0.000569186,0.9134550405858319,0.976142380671995
347603.0,485,0.344011,0.636953,0.980707,113798,18,20,0.00938641,0.000220082,0.9031165132749652,0.9851648390638996
464139.0,485,0.299046,0.636953,0.980707,152256,18,20,0.0096106,0.000166889,0.9019663323138423,0.9870814474495012
832915.0,218,0.367788,0.757897,0.976974,45293,39,28,0.00822282,0.00046463,0.90932023378945,0.978444722224012
801186.0,193,0.357296,0.308126,0.907917,135004,31,30,0.00398015,0.00287307,0.9369115699989293,0.9463989738904188
347603.0,485,0.344011,0.636953,0.980707,51966,19,20,0.00846377,0.000265894,0.908001250008492,0.9836937435320059
994282.0,130,0.0481705,0.201028,0.917082,67155,45,35,0.00174887,0.00901691,0.9581805069375536,0.9050425884935778
826166.0,393,0.150046,0.535543,0.938884,106029,36,29,0.00841854,0.000293946,0.9082473978570634,0.9828551465448082
1000000.0,112,0.28865,0.542161,0.913957,159027,39,27,0.00542441,0.00198486,0.9263494059765979,0.9554482323583003
1000000.0,207,0.432867,0.381535,0.926689,20651,43,11,0.00297625,0.00298102,0.945444981899004,0.9454012820663342
