P_H,t_ads,alpha,v_0,beta,P_L,t_depres,t_pres,Obj1,Obj2,Pu,Rec
414743.0,155,0.266858,0.527744,0.99,83343,44,15,0.00158354,0.000743295,0.9602062819027928,0.9727365629459527
670594.0,175,0.0955923,0.567618,0.860636,17281,36,33,0.000300839,0.00151527,0.9826552889905885,0.9610735308562413
396212.0,155,0.266858,0.491215,0.99,68285,36,15,0.000488612,0.00105478,0.9778954303366928,0.9675226232586436
387854.0,178,0.126977,0.720231,0.99,49817,34,14,0.00202328,0.000575488,0.9550191151709974,0.9760106690380911
425212.0,395,0.0790903,0.76786,0.975495,33841,47,21,0.00495729,9.26943e-05,0.9295919748892216,0.9903722120920743
820563.0,261,0.0856139,0.562469,0.963184,17164,37,33,0.00252648,0.000230047,0.9497358975012982,0.9848326996469379
461824.0,133,0.266858,0.527744,0.99,80420,43,15,0.000902239,0.00100488,0.9699627065134023,0.968300157729099
1000000.0,380,0.0415439,0.558404,0.99,86202,35,42,0.0075337,4.95942e-05,0.9132031106548166,0.9929576850397046
433115.0,407,0.0637467,0.577566,0.99,18382,47,22,0.00272759,0.000151381,0.9477736656465342,0.9876963013691005
941756.0,380,0.0415439,0.488239,0.99,53467,35,30,0.0062413,8.19928e-05,0.9209981012886399,0.9909450124240836
755831.0,142,0.0362367,0.516784,0.733746,10000,32,39,5.23202e-06,0.00279844,0.997712639075266,0.9470997164468847
625184.0,187,0.0702842,0.519582,0.84018,11617,34,24,5.77909e-05,0.00168146,0.9923979673770761,0.9589943906276227
396212.0,155,0.266858,0.491215,0.99,68285,36,15,0.000488612,0.00105478,0.9778954303366928,0.9675226232586436
396212.0,155,0.266858,0.576686,0.99,75879,41,15,0.00159805,0.000664504,0.960024382431287,0.9742220249049698
692529.0,135,0.0937909,0.518953,0.897879,10000,33,39,1.18053e-10,0.00353952,0.99998913478026,0.9405061347700454
479167.0,395,0.0790903,0.593766,0.975495,33841,47,26,0.00405038,0.000128394,0.9363574042012741,0.9886688923754119
668537.0,424,0.0544552,0.563166,0.99,64737,47,18,0.00652019,6.27691e-05,0.9192523065344897,0.9920773047515381
556117.0,280,0.131814,0.548247,0.911326,13901,47,12,0.000988643,0.000772555,0.9685573060950561,0.9722051263719369
506533.0,244,0.0315808,0.35179,0.711298,11281,31,32,3.91451e-06,0.00313458,0.9980214879328142,0.9440126800069872
647099.0,261,0.0702842,0.370053,0.793538,10000,37,33,3.11967e-05,0.00198325,0.9944145993876894,0.955466304891689
970007.0,113,0.121721,0.317974,0.95237,38907,10,33,9.16254e-07,0.00331716,0.9990427884246417,0.9424052085688298
794849.0,113,0.168764,0.317974,0.972146,36153,10,33,8.13543e-11,0.00588937,0.9999909803381438,0.9232577691228617
645809.0,244,0.0315808,0.387217,0.829897,10000,34,21,0.00012917,0.00154182,0.9886347019396762,0.9607339841593268
778746.0,113,0.168764,0.293651,0.972146,33862,10,36,1.64052e-12,0.00832338,0.9999987191721427,0.9087674400227638
396212.0,155,0.266858,0.527744,0.99,80420,43,15,0.00135842,0.000807467,0.9631432502789516,0.9715840361768249
990004.0,135,0.0630224,0.513039,0.833068,10000,40,35,3.77849e-05,0.00202562,0.9938530576706789,0.9549931116383281
1000000.0,342,0.0415439,0.568048,0.99,83589,35,34,0.00726207,6.32533e-05,0.9147822201650383,0.9920468056731901
808376.0,261,0.0702842,0.373425,0.793538,10000,37,33,0.000271059,0.00162358,0.9835361304669893,0.9597063280402494
886626.0,113,0.168764,0.317974,0.972146,36153,10,33,2.99803e-10,0.00460292,0.9999826851797584,0.9321551770582309
664455.0,244,0.0315808,0.35179,0.711298,10000,31,32,3.31836e-05,0.00226253,0.994239479190212,0.9524339406719455
625184.0,135,0.0702842,0.489874,0.643785,11617,34,24,9.66661e-11,0.00772241,0.9999901681080152,0.912122756074169
1000000.0,342,0.0415439,0.558404,0.99,82641,35,22,0.00720102,6.68078e-05,0.9151411760628277,0.9918263961436831
414570.0,424,0.0544552,0.577566,0.946368,18382,47,13,0.00290149,0.000238583,0.9461345194024967,0.9845538677980538
414743.0,179,0.266858,0.527744,0.99,83343,44,28,0.00260853,0.000579665,0.9489262298239106,0.9759237669059299
481574.0,424,0.0544552,0.631598,0.946368,35764,48,14,0.00494702,0.000158728,0.9296649447288197,0.9874012699052642
387854.0,395,0.117984,0.766264,0.99,49817,35,19,0.00621934,9.67039e-05,0.9211372077592987,0.9901661858874595
1000000.0,137,0.043841,0.656145,0.701099,12438,12,37,0.0010069,0.00105077,0.9682683123676032,0.9675844173274643
457324.0,360,0.126977,0.40739,0.924742,45425,35,21,0.00221736,0.000676226,0.9529111478160701,0.9739956542093442
746033.0,342,0.0415439,0.604771,0.93987,10000,35,33,0.00319721,0.000165023,0.9434561232316,0.9871538721787458
764989.0,261,0.0702842,0.38471,0.793538,10000,37,33,0.000248511,0.00162725,0.9842357683346127,0.9596608130969401
642522.0,128,0.266858,0.496877,0.99,76703,47,25,0.00120099,0.000866178,0.9653446973754376,0.9705690978731538
1000000.0,365,0.0415439,0.558404,0.99,115882,35,36,0.00789337,5.73907e-05,0.9111553603192629,0.992424335012687
396212.0,155,0.266858,0.491215,0.99,68285,42,15,0.000489275,0.00105623,0.9778804385215258,0.9675003076937643
716074.0,274,0.127525,0.558404,0.973347,19660,33,34,0.00275131,0.000272962,0.9475470687187074,0.9834784383304725
414570.0,424,0.0544552,0.605289,0.946368,18382,42,13,0.00308906,0.00021581,0.9444206873018386,0.9853095268966585
387854.0,395,0.117984,0.771435,0.99,35351,35,21,0.00540199,0.000102388,0.9265017687287647,0.9898813044318944
396212.0,155,0.266858,0.527744,0.99,80420,43,15,0.00135842,0.000807467,0.9631432502789516,0.9715840361768249
817643.0,244,0.0315808,0.304068,0.711298,10000,31,33,3.23091e-05,0.00242472,0.9943158905710745,0.9507585540423517
629628.0,244,0.0315808,0.268337,0.966687,10000,24,32,3.69459e-08,0.00378651,0.9998077868370793,0.9384653756003988
709763.0,157,0.0311317,0.308604,0.97394,10000,35,34,3.24875e-10,0.00870641,0.9999819757108324,0.9066918545892161
1000000.0,342,0.0415439,0.558404,0.99,86202,35,38,0.00727246,6.72794e-05,0.9147212804974183,0.9917975979128063
645809.0,244,0.0315808,0.240195,0.699064,10000,31,14,1.95727e-09,0.00733415,0.9999557589557085,0.914360347968946
379565.0,346,0.137023,0.548247,0.99,49912,46,16,0.00355556,0.000179109,0.9403714833322177,0.9866168389384271
511087.0,346,0.100307,0.548247,0.969084,64100,50,16,0.00488431,0.000178328,0.9301121612868162,0.9866460492737168
737403.0,91,0.0844284,0.676624,0.687963,12438,12,37,2.32916e-09,0.00559632,0.999951738628283,0.9251914443395677
314256.0,421,0.11631,0.532776,0.97512,75606,10,21,0.00578158,0.000118933,0.9239632983356064,0.9890943592577052
661548.0,317,0.0862026,0.558404,0.99,115882,34,32,0.00694266,0.000101313,0.916677374021218,0.9899345640928969
915766.0,154,0.0702842,0.425363,0.711238,11617,32,33,9.78743e-07,0.00383835,0.9990106855909268,0.9380455812713895
414570.0,396,0.0400236,0.638502,0.864427,14462,40,10,0.00284463,0.000367558,0.9466649271117026,0.9808281977894617
709763.0,244,0.01,0.293047,0.424059,10000,31,14,9.89097e-05,0.00349805,0.9900546644098854,0.94085568497311
642522.0,154,0.248284,0.46545,0.969084,82100,50,41,0.00189347,0.000960584,0.9564859792710442,0.9690067104037019
710921.0,136,0.0844284,0.676624,0.687963,12438,12,34,0.000104204,0.00242073,0.9897919639499069,0.9507990853743551
709763.0,244,0.0315808,0.258601,0.711298,10000,31,32,2.76348e-08,0.00502256,0.9998337628200432,0.9291299781289719
808376.0,363,0.0702842,0.373425,0.793538,10000,40,33,0.00129784,0.0010055,0.9639744535086558,0.9682903800085841
387854.0,360,0.126977,0.720231,0.99,49817,35,19,0.00549309,0.000120634,0.925884616981358,0.9890166489630896
872584.0,261,0.01,0.44416,0.793538,11617,36,33,0.00270274,0.000806999,0.9480121167963149,0.9715922721781555
362820.0,217,0.137023,0.642404,0.911326,34526,47,17,0.000976618,0.00112095,0.9687491120126164,0.9665194086073737
406214.0,280,0.137023,0.548247,0.911326,49912,46,15,0.0024064,0.000829228,0.9509449289063812,0.9712036807907677
905205.0,113,0.38958,0.360139,0.968721,41309,10,19,0.00030975,0.00179469,0.982400284093202,0.9576362182991178
422372.0,175,0.01,0.567618,0.860636,10000,36,36,0.000221808,0.00228204,0.9851067800660838,0.9522292976815286
1000000.0,135,0.0219726,0.516784,0.746882,10000,33,39,0.000301459,0.0020484,0.9826374253061362,0.9547407468024494
642522.0,149,0.266858,0.496877,0.969084,48815,32,39,0.000683693,0.00112146,0.9738524762166664,0.9665117931205626
808376.0,261,0.0702842,0.413566,0.77648,11617,37,32,0.000632744,0.00148954,0.9748455968069206,0.961405440797957
661548.0,349,0.0776747,0.558404,0.99,115882,34,32,0.00720705,8.4311e-05,0.9151056538985075,0.9908178978441753
970294.0,135,0.0702842,0.425363,0.711238,11617,37,34,8.7999e-09,0.00521502,0.9999061922178069,0.9277849046251408
406214.0,280,0.137023,0.548247,0.911326,49912,46,16,0.00240798,0.000828647,0.9509288271996684,0.9712137706533142
712468.0,186,0.0924967,0.382111,0.952931,36153,40,34,0.000492379,0.00159551,0.9778103853120429,0.9600561644305408
712468.0,186,0.0924967,0.382111,0.952931,36153,40,34,0.000492379,0.00159551,0.9778103853120429,0.9600561644305408
808376.0,261,0.0702842,0.432875,0.793538,10000,37,33,0.000667352,0.00130803,0.9741668430113546,0.9638333026113802
670594.0,163,0.0955923,0.49329,0.947424,35224,33,41,0.000662081,0.00133996,0.9742690653104089,0.9633945359269959
425212.0,395,0.0790903,0.76786,0.975495,33841,47,21,0.00495729,9.26943e-05,0.9295919748892216,0.9903722120920743
1000000.0,380,0.0415439,0.558404,0.99,86202,35,42,0.0075337,4.95942e-05,0.9132031106548166,0.9929576850397046
433115.0,407,0.0637467,0.577566,0.99,18382,47,22,0.00272759,0.000151381,0.9477736656465342,0.9876963013691005
941756.0,380,0.0415439,0.488239,0.99,53467,35,30,0.0062413,8.19928e-05,0.9209981012886399,0.9909450124240836
479167.0,395,0.0790903,0.593766,0.975495,33841,47,26,0.00405038,0.000128394,0.9363574042012741,0.9886688923754119
668537.0,424,0.0544552,0.563166,0.99,64737,47,18,0.00652019,6.27691e-05,0.9192523065344897,0.9920773047515381
645809.0,244,0.0315808,0.387217,0.829897,10000,34,21,0.00012917,0.00154182,0.9886347019396762,0.9607339841593268
778746.0,113,0.168764,0.293651,0.972146,33862,10,36,1.64052e-12,0.00832338,0.9999987191721427,0.9087674400227638
437235.0,407,0.0637467,0.577566,0.99,18382,47,22,0.00275057,0.000149084,0.9475541231363227,0.9877900040950047
429434.0,244,0.0788208,0.35179,0.835498,11281,31,32,5.68866e-11,0.00415216,0.9999924576794021,0.9355627436959021
721581.0,395,0.0790903,0.529672,0.975495,20479,47,33,0.0042236,0.000120557,0.9350107701230427,0.9890201548280497
627763.0,384,0.0415439,0.726426,0.99,53467,30,30,0.00660869,6.00879e-05,0.9187061502941336,0.9922483614635356
647099.0,261,0.0702842,0.388972,0.878009,11562,38,27,0.00013604,0.00126033,0.9883363813505414,0.9644988732573176
941756.0,380,0.0415439,0.488239,0.99,53467,35,30,0.0062413,8.19928e-05,0.9209981012886399,0.9909450124240836
414570.0,371,0.0544552,0.577566,0.99,10000,43,13,0.00147929,0.000235607,0.9615384607692308,0.9846505048942971
716074.0,265,0.127525,0.556543,0.99,19660,34,34,0.00259457,0.000219042,0.9490630782241408,0.9851999324325866
396212.0,164,0.266858,0.527744,0.99,50406,43,11,0.000197183,0.000821364,0.9859578135605598,0.9713405512963003
778746.0,135,0.110859,0.376629,0.972146,25472,10,36,4.49266e-08,0.00157533,0.9997880410417086,0.9603095729425848
692529.0,113,0.151695,0.435975,0.897879,18390,33,39,1.58369e-13,0.00944684,0.9999996020439723,0.9028051441690457
670594.0,215,0.0955923,0.641203,0.99,26175,36,33,0.00212312,0.00022488,0.9539226736886786,0.9850040005334756
709763.0,244,0.089272,0.293047,0.967487,10000,31,14,7.04086e-11,0.00237346,0.9999916090167441,0.951281830904682
808376.0,261,0.196568,0.38672,0.99,10000,37,33,0.000670066,0.000556919,0.9741143669190804,0.9764008686600545
433115.0,407,0.0486954,0.410861,0.99,12636,46,31,0.00102006,0.000396466,0.9680616218320341,0.9800885460098967
1000000.0,400,0.0415439,0.558404,0.99,86202,35,42,0.00766816,4.45042e-05,0.9124319693038607,0.993328853172055
396212.0,155,0.266858,0.491215,0.99,68285,36,15,0.000488612,0.00105478,0.9778954303366928,0.9675226232586436
820563.0,261,0.0856139,0.562469,0.963184,17164,37,33,0.00252648,0.000230047,0.9497358975012982,0.9848326996469379
461824.0,133,0.266858,0.527744,0.99,80420,43,15,0.000902239,0.00100488,0.9699627065134023,0.968300157729099
755831.0,142,0.0362367,0.516784,0.733746,10000,32,39,5.23202e-06,0.00279844,0.997712639075266,0.9470997164468847
625184.0,187,0.0702842,0.519582,0.84018,11617,34,24,5.77909e-05,0.00168146,0.9923979673770761,0.9589943906276227
396212.0,155,0.266858,0.491215,0.99,68285,36,15,0.000488612,0.00105478,0.9778954303366928,0.9675226232586436
692529.0,135,0.0937909,0.518953,0.897879,10000,33,39,1.18053e-10,0.00353952,0.99998913478026,0.9405061347700454
556117.0,280,0.131814,0.548247,0.911326,13901,47,12,0.000988643,0.000772555,0.9685573060950561,0.9722051263719369
506533.0,244,0.0315808,0.35179,0.711298,11281,31,32,3.91451e-06,0.00313458,0.9980214879328142,0.9440126800069872
970007.0,113,0.121721,0.317974,0.95237,38907,10,33,9.16254e-07,0.00331716,0.9990427884246417,0.9424052085688298
794849.0,113,0.168764,0.317974,0.972146,36153,10,33,8.13543e-11,0.00588937,0.9999909803381438,0.9232577691228617
1000000.0,342,0.0415439,0.568048,0.99,83589,35,34,0.00726207,6.32533e-05,0.9147822201650383,0.9920468056731901
1000000.0,342,0.0415439,0.558404,0.99,82641,35,22,0.00720102,6.68078e-05,0.9151411760628277,0.9918263961436831
387854.0,395,0.117984,0.766264,0.99,49817,35,19,0.00621934,9.67039e-05,0.9211372077592987,0.9901661858874595
746033.0,342,0.0415439,0.604771,0.93987,10000,35,33,0.00319721,0.000165023,0.9434561232316,0.9871538721787458
1000000.0,365,0.0415439,0.558404,0.99,115882,35,36,0.00789337,5.73907e-05,0.9111553603192629,0.992424335012687
414570.0,424,0.0544552,0.605289,0.946368,18382,42,13,0.00308906,0.00021581,0.9444206873018386,0.9853095268966585
387854.0,395,0.117984,0.771435,0.99,35351,35,21,0.00540199,0.000102388,0.9265017687287647,0.9898813044318944
457704.0,133,0.266858,0.527744,0.99,80420,43,18,0.000897748,0.00101882,0.9700375568419396,0.9680810401171968
556117.0,280,0.0547965,0.548247,0.911326,13901,47,11,0.00128102,0.000560896,0.9642086602653659,0.9763167569788257
645809.0,244,0.0315808,0.353936,0.829897,10000,32,21,2.99565e-05,0.00184042,0.9945267468540182,0.9570998834500418
495903.0,302,0.0315808,0.385071,0.813157,10504,32,32,0.000228115,0.00138042,0.9848965235789902,0.9628459961780699
692529.0,135,0.0937909,0.518953,0.897879,25146,15,38,5.60598e-05,0.00181909,0.992512690736987,0.9573492086826048
387854.0,395,0.117984,0.766264,0.99,45996,45,14,0.00600839,9.83827e-05,0.9224861947779623,0.990081194628384
517641.0,151,0.0362367,0.604372,0.99,15777,32,39,0.000178685,0.00154925,0.9866326891260807,0.9606394867919636
414570.0,424,0.0544552,0.577566,0.95217,18382,47,13,0.0029039,0.000227277,0.9461121535037815,0.9849242910614459
820563.0,261,0.0856139,0.562469,0.981501,23297,37,33,0.00310333,0.000171764,0.9442924601153488,0.9868941234554877
387854.0,360,0.126977,0.720231,0.99,40757,35,19,0.00492618,0.000125562,0.9298132491135257,0.9887945548950522
387854.0,178,0.126977,0.720231,0.99,49817,34,14,0.00202328,0.000575488,0.9550191151709974,0.9760106690380911
396212.0,155,0.266858,0.576686,0.99,75879,41,15,0.00159805,0.000664504,0.960024382431287,0.9742220249049698
647099.0,261,0.0702842,0.370053,0.793538,10000,37,33,3.11967e-05,0.00198325,0.9944145993876894,0.955466304891689
396212.0,155,0.266858,0.527744,0.99,80420,43,15,0.00135842,0.000807467,0.9631432502789516,0.9715840361768249
808376.0,261,0.0702842,0.373425,0.793538,10000,37,33,0.000271059,0.00162358,0.9835361304669893,0.9597063280402494
886626.0,113,0.168764,0.317974,0.972146,36153,10,33,2.99803e-10,0.00460292,0.9999826851797584,0.9321551770582309
625184.0,135,0.0702842,0.489874,0.643785,11617,34,24,9.66661e-11,0.00772241,0.9999901681080152,0.912122756074169
414570.0,424,0.0544552,0.577566,0.946368,18382,47,13,0.00290149,0.000238583,0.9461345194024967,0.9845538677980538
481574.0,424,0.0544552,0.631598,0.946368,35764,48,14,0.00494702,0.000158728,0.9296649447288197,0.9874012699052642
1000000.0,137,0.043841,0.656145,0.701099,12438,12,37,0.0010069,0.00105077,0.9682683123676032,0.9675844173274643
764989.0,261,0.0702842,0.38471,0.793538,10000,37,33,0.000248511,0.00162725,0.9842357683346127,0.9596608130969401
642522.0,128,0.266858,0.496877,0.99,76703,47,25,0.00120099,0.000866178,0.9653446973754376,0.9705690978731538
396212.0,155,0.266858,0.491215,0.99,68285,42,15,0.000489275,0.00105623,0.9778804385215258,0.9675003076937643
716074.0,274,0.127525,0.558404,0.973347,19660,33,34,0.00275131,0.000272962,0.9475470687187074,0.9834784383304725
396212.0,155,0.266858,0.527744,0.99,80420,43,15,0.00135842,0.000807467,0.9631432502789516,0.9715840361768249
629628.0,244,0.0315808,0.268337,0.966687,10000,24,32,3.69459e-08,0.00378651,0.9998077868370793,0.9384653756003988
1000000.0,342,0.0415439,0.558404,0.99,86202,35,38,0.00727246,6.72794e-05,0.9147212804974183,0.9917975979128063
314256.0,421,0.11631,0.532776,0.97512,75606,10,21,0.00578158,0.000118933,0.9239632983356064,0.9890943592577052
661548.0,317,0.0862026,0.558404,0.99,115882,34,32,0.00694266,0.000101313,0.916677374021218,0.9899345640928969
387854.0,360,0.126977,0.720231,0.99,49817,35,19,0.00549309,0.000120634,0.925884616981358,0.9890166489630896
661548.0,349,0.0776747,0.558404,0.99,115882,34,32,0.00720705,8.4311e-05,0.9151056538985075,0.9908178978441753
917321.0,342,0.0415439,0.524514,0.99,66459,35,34,0.00652584,0.00010445,0.9192173285908419,0.9897799217224132
941756.0,380,0.0415439,0.441174,0.99,53467,35,30,0.005965,0.000118603,0.9227665875414015,0.9891094995523622
834311.0,380,0.0415439,0.492192,0.99,52610,40,30,0.00600729,0.000113451,0.9224932906130057,0.989348662055873
963333.0,342,0.01,0.604771,0.93987,10000,35,28,0.00506364,0.000132633,0.9288407419937503,0.9884833598649606
414570.0,489,0.0544552,0.573922,0.946368,18382,42,13,0.00344025,0.000177508,0.9413463556119486,0.9866767871742586
465569.0,261,0.0702842,0.538559,0.793538,10000,37,33,0.000272908,0.00145522,0.9834800726393849,0.9618526540897011
396212.0,215,0.266858,0.393859,0.99,78591,33,15,0.00136433,0.000697641,0.963063162019469,0.9735871054217831
425212.0,395,0.0790903,0.76786,0.975495,33841,47,21,0.00495729,9.26943e-05,0.9295919748892216,0.9903722120920743
1000000.0,380,0.0415439,0.558404,0.99,86202,35,42,0.0075337,4.95942e-05,0.9132031106548166,0.9929576850397046
433115.0,407,0.0637467,0.577566,0.99,18382,47,22,0.00272759,0.000151381,0.9477736656465342,0.9876963013691005
668537.0,424,0.0544552,0.563166,0.99,64737,47,18,0.00652019,6.27691e-05,0.9192523065344897,0.9920773047515381
437235.0,407,0.0637467,0.577566,0.99,18382,47,22,0.00275057,0.000149084,0.9475541231363227,0.9877900040950047
627763.0,384,0.0415439,0.726426,0.99,53467,30,30,0.00660869,6.00879e-05,0.9187061502941336,0.9922483614635356
414570.0,371,0.0544552,0.577566,0.99,10000,43,13,0.00147929,0.000235607,0.9615384607692308,0.9846505048942971
670594.0,215,0.0955923,0.641203,0.99,26175,36,33,0.00212312,0.00022488,0.9539226736886786,0.9850040005334756
709763.0,244,0.089272,0.293047,0.967487,10000,31,14,7.04086e-11,0.00237346,0.9999916090167441,0.951281830904682
1000000.0,400,0.0415439,0.558404,0.99,86202,35,42,0.00766816,4.45042e-05,0.9124319693038607,0.993328853172055
437235.0,407,0.0637467,0.577566,0.973655,13012,50,22,0.00221083,0.000187527,0.9529805359452067,0.9863059501972572
636300.0,424,0.0544552,0.563166,0.99,64737,47,21,0.0064184,6.96881e-05,0.9198850825376447,0.9916520601343805
629628.0,180,0.224591,0.268337,0.976752,10000,24,31,1.56122e-17,0.00938688,0.9999999960487723,0.9031140877113706
760850.0,384,0.0684287,0.546911,0.99,30312,30,29,0.00509855,8.05301e-05,0.9285958684668737,0.9910261435268888
379848.0,164,0.266858,0.5149,0.99,12691,43,11,3.07042e-13,0.00301803,0.9999994458862933,0.9450634001780234
748022.0,199,0.110859,0.351735,0.972146,10000,10,36,1.47948e-08,0.000379314,0.99987836612314,0.9805240147874363
479167.0,409,0.0790903,0.60516,0.99,27433,47,26,0.00391455,9.48211e-05,0.937433635234257,0.9902623873562356
794849.0,142,0.168764,0.342966,0.972146,31691,10,33,7.60694e-09,0.00155671,0.999912782226582,0.9605448355725135
778746.0,139,0.168764,0.293651,0.981038,21578,10,36,1.66834e-14,0.00466992,0.9999998708357635,0.9316631870804615
1000000.0,428,0.0415262,0.540074,0.99,82172,40,42,0.00769089,4.19008e-05,0.9123022805313616,0.9935269172722728
941756.0,380,0.0415439,0.488239,0.99,53467,35,30,0.0062413,8.19928e-05,0.9209981012886399,0.9909450124240836
479167.0,395,0.0790903,0.593766,0.975495,33841,47,26,0.00405038,0.000128394,0.9363574042012741,0.9886688923754119
778746.0,113,0.168764,0.293651,0.972146,33862,10,36,1.64052e-12,0.00832338,0.9999987191721427,0.9087674400227638
429434.0,244,0.0788208,0.35179,0.835498,11281,31,32,5.68866e-11,0.00415216,0.9999924576794021,0.9355627436959021
721581.0,395,0.0790903,0.529672,0.975495,20479,47,33,0.0042236,0.000120557,0.9350107701230427,0.9890201548280497
941756.0,380,0.0415439,0.488239,0.99,53467,35,30,0.0062413,8.19928e-05,0.9209981012886399,0.9909450124240836
778746.0,135,0.110859,0.376629,0.972146,25472,10,36,4.49266e-08,0.00157533,0.9997880410417086,0.9603095729425848
692529.0,113,0.151695,0.435975,0.897879,18390,33,39,1.58369e-13,0.00944684,0.9999996020439723,0.9028051441690457
433115.0,407,0.0486954,0.410861,0.99,12636,46,31,0.00102006,0.000396466,0.9680616218320341,0.9800885460098967
692529.0,135,0.0937909,0.518953,0.897879,10000,33,39,1.18053e-10,0.00353952,0.99998913478026,0.9405061347700454
1000000.0,342,0.0415439,0.568048,0.99,83589,35,34,0.00726207,6.32533e-05,0.9147822201650383,0.9920468056731901
1000000.0,342,0.0415439,0.558404,0.99,82641,35,22,0.00720102,6.68078e-05,0.9151411760628277,0.9918263961436831
387854.0,395,0.117984,0.766264,0.99,49817,35,19,0.00621934,9.67039e-05,0.9211372077592987,0.9901661858874595
746033.0,342,0.0415439,0.604771,0.93987,10000,35,33,0.00319721,0.000165023,0.9434561232316,0.9871538721787458
1000000.0,365,0.0415439,0.558404,0.99,115882,35,36,0.00789337,5.73907e-05,0.9111553603192629,0.992424335012687
387854.0,395,0.117984,0.771435,0.99,35351,35,21,0.00540199,0.000102388,0.9265017687287647,0.9898813044318944
387854.0,395,0.117984,0.766264,0.99,45996,45,14,0.00600839,9.83827e-05,0.9224861947779623,0.990081194628384
820563.0,261,0.0856139,0.562469,0.981501,23297,37,33,0.00310333,0.000171764,0.9442924601153488,0.9868941234554877
796895.0,261,0.0863836,0.398819,0.99,15370,37,33,0.00075609,0.000414784,0.9725029092447947,0.9796337534140431
414570.0,415,0.0544552,0.605289,0.961544,11398,42,13,0.0022556,0.000202415,0.9525068425981174,0.9857727374382842
709763.0,253,0.089272,0.293047,0.967487,16984,31,11,3.452e-06,0.00141865,0.998142044134001,0.9623350295367168
778746.0,166,0.110859,0.376629,0.972146,25472,10,41,3.07139e-05,0.000434929,0.994457987730075,0.979145048549565
721581.0,238,0.0790903,0.529672,0.975495,20479,47,33,0.00161645,0.00034658,0.9597949008209158,0.9813833407937944
222981.0,271,0.092168,0.593766,0.975495,10000,47,33,1.03289e-05,0.000822326,0.9967861393931908,0.9713237729120444
716074.0,265,0.127525,0.556543,0.99,19660,34,34,0.00259457,0.000219042,0.9490630782241408,0.9851999324325866
396212.0,164,0.266858,0.527744,0.99,50406,43,11,0.000197183,0.000821364,0.9859578135605598,0.9713405512963003
808376.0,261,0.196568,0.38672,0.99,10000,37,33,0.000670066,0.000556919,0.9741143669190804,0.9764008686600545
755831.0,142,0.0362367,0.516784,0.733746,10000,32,39,5.23202e-06,0.00279844,0.997712639075266,0.9470997164468847
506533.0,244,0.0315808,0.35179,0.711298,11281,31,32,3.91451e-06,0.00313458,0.9980214879328142,0.9440126800069872
970007.0,113,0.121721,0.317974,0.95237,38907,10,33,9.16254e-07,0.00331716,0.9990427884246417,0.9424052085688298
414570.0,424,0.0544552,0.605289,0.946368,18382,42,13,0.00308906,0.00021581,0.9444206873018386,0.9853095268966585
645809.0,244,0.0315808,0.353936,0.829897,10000,32,21,2.99565e-05,0.00184042,0.9945267468540182,0.9570998834500418
387854.0,360,0.126977,0.720231,0.99,40757,35,19,0.00492618,0.000125562,0.9298132491135257,0.9887945548950522
629628.0,244,0.0315808,0.268337,0.966687,10000,24,32,3.69459e-08,0.00378651,0.9998077868370793,0.9384653756003988
1000000.0,342,0.0415439,0.558404,0.99,86202,35,38,0.00727246,6.72794e-05,0.9147212804974183,0.9917975979128063
314256.0,421,0.11631,0.532776,0.97512,75606,10,21,0.00578158,0.000118933,0.9239632983356064,0.9890943592577052
661548.0,317,0.0862026,0.558404,0.99,115882,34,32,0.00694266,0.000101313,0.916677374021218,0.9899345640928969
387854.0,360,0.126977,0.720231,0.99,49817,35,19,0.00549309,0.000120634,0.925884616981358,0.9890166489630896
661548.0,349,0.0776747,0.558404,0.99,115882,34,32,0.00720705,8.4311e-05,0.9151056538985075,0.9908178978441753
917321.0,342,0.0415439,0.524514,0.99,66459,35,34,0.00652584,0.00010445,0.9192173285908419,0.9897799217224132
414570.0,489,0.0544552,0.573922,0.946368,18382,42,13,0.00344025,0.000177508,0.9413463556119486,0.9866767871742586
479167.0,395,0.0790903,0.587383,0.959671,33841,43,26,0.00396738,0.000166663,0.9370128584550783,0.9870901975228124
755831.0,142,0.0362367,0.516784,0.733746,10000,32,39,5.23202e-06,0.00279844,0.997712639075266,0.9470997164468847
970007.0,113,0.261336,0.317974,0.924272,38907,10,34,7.23815e-11,0.00529688,0.9999914922682224,0.9272203325096906
489957.0,133,0.269752,0.527744,0.99,49261,39,16,3.20887e-05,0.00112022,0.9943353111294617,0.9665303122213547
941756.0,362,0.0415439,0.488239,0.99,72379,35,30,0.00669507,0.000103608,0.9181765925911173,0.9898211984988409
463024.0,244,0.0788208,0.449644,0.835498,11281,32,28,7.08001e-06,0.0018899,0.9973391711817556,0.9565270198859107
652654.0,142,0.121059,0.421647,0.733746,16408,32,40,3.32425e-12,0.00951627,0.9999981767474119,0.9024486289178876
886626.0,113,0.122353,0.38875,0.972146,22092,13,33,1.18794e-10,0.00422819,0.9999891007339696,0.9349754661685299
1000000.0,400,0.0728115,0.619476,0.99,73980,34,12,0.00814199,5.96887e-05,0.9097670237662527,0.992274153768033
414570.0,500,0.0544552,0.573922,0.946368,18382,42,13,0.00352823,0.000169172,0.9406010942861739,0.986993386297733
414570.0,500,0.0544552,0.681058,0.946368,44031,37,13,0.0059154,0.000110744,0.9230883623890376,0.9894765024825394
