-8.761664443953053706e+03,-1.074740490908153879e+04,-1.274273746093112641e+04,-1.474212623213111692e+04,-1.674655515169032515e+04,-1.877368671486340463e+04,-2.080481520742638531e+04,-2.283473998210392892e+04,-2.486962866026927441e+04,-2.691399286096170545e+04,-2.896498560642723896e+04,-3.102278902354463935e+04,-3.309884404354148865e+04,-3.520453930190205574e+04,-3.731009896368846967e+04,-3.938464659911394119e+04,-4.146628564083052333e+04,-4.359610101250931621e+04,-4.576096839651287883e+04,-4.794612087817117572e+04,-5.012805366277947178e+04,-5.227912502769008279e+04,-5.441651255880589451e+04,-5.656774685458093882e+04,-5.875785023657968122e+04,-6.100457933174818754e+04,-6.326938292039226508e+04,-6.551059704693779349e+04,-6.772438286185062316e+04,-6.991431013036519289e+04,-7.211933419547392987e+04,-7.436261923599243164e+04,-7.662545322763331933e+04,-7.889154454423487186e+04,-8.118422165944741573e+04,-8.351977270198613405e+04,-8.582131531551487569e+04,-8.802174905294179916e+04,-9.022760422483536240e+04,-9.254656061060726643e+04,-9.489898039642361982e+04,-9.719846368369460106e+04,-9.949355534203538264e+04,-1.018301184011846781e+05,-1.041653903889541543e+05,-1.064618797485232353e+05,-1.087684581068572006e+05,-1.111233873886317015e+05,-1.134126705069906893e+05
-1.268853627795885586e+04,-1.466880857002858102e+04,-1.673088776991317718e+04,-1.871663128318636518e+04,-2.074754251677915454e+04,-2.280160077547840774e+04,-2.484655594598129392e+04,-2.689136223765648901e+04,-2.894590418058633804e+04,-3.101008515142090619e+04,-3.308107423992827535e+04,-3.515882550635188818e+04,-3.724867573465779424e+04,-3.935055287679284811e+04,-4.146052547403424978e+04,-4.357951360355690122e+04,-4.570730575517192483e+04,-4.784209188784658909e+04,-4.999188190245628357e+04,-5.216245429091155529e+04,-5.434231013603135943e+04,-5.652160028635710478e+04,-5.869445680804923177e+04,-6.086088584920391440e+04,-6.305138992329314351e+04,-6.528793618857115507e+04,-6.753432337267696857e+04,-6.975257314486429095e+04,-7.195455278053134680e+04,-7.417014278079941869e+04,-7.640973246540874243e+04,-7.867381480585783720e+04,-8.095064285854250193e+04,-8.323315242147445679e+04,-8.553296265967190266e+04,-8.785070390722900629e+04,-9.015125350111722946e+04,-9.241021476103365421e+04,-9.466815192072093487e+04,-9.696674783697724342e+04,-9.928474022407829762e+04,-1.015931981479525566e+05,-1.039078687362074852e+05,-1.062492772816419601e+05,-1.085876032072678208e+05,-1.108953986893445253e+05,-1.132128889549151063e+05,-1.155553941915705800e+05,-1.178361501244679093e+05
-1.667327177750642295e+04,-1.863104270802820611e+04,-2.070284105722652748e+04,-2.269143259226265582e+04,-2.474358596036597010e+04,-2.680125177280418575e+04,-2.884085063623563474e+04,-3.089550274731032550e+04,-3.297100286224838055e+04,-3.505198439719900489e+04,-3.713964582423381216e+04,-3.923935958001576364e+04,-4.135144340300738259e+04,-4.345810844282433391e+04,-4.557317366603134724e+04,-4.772947892391681671e+04,-4.990218313388827664e+04,-5.205375606812536716e+04,-5.419802490279834456e+04,-5.634760313791036606e+04,-5.851030364939498395e+04,-6.071178291177377105e+04,-6.293069918203694397e+04,-6.513011295107752085e+04,-6.733202579152281396e+04,-6.955937632457911968e+04,-7.178593488675687695e+04,-7.398793864041939378e+04,-7.618687368495474220e+04,-7.842884587791562080e+04,-8.069410952604422346e+04,-8.297024961401522160e+04,-8.525168553407034779e+04,-8.753800922196730971e+04,-8.983277948595446651e+04,-9.212701862160861492e+04,-9.442862528267646849e+04,-9.674963073644787073e+04,-9.906458819331320410e+04,-1.013492609432190657e+05,-1.036350685657762369e+05,-1.059453456573262811e+05,-1.082581369088474748e+05,-1.105738318969979882e+05,-1.128889325013455527e+05,-1.151902525741010904e+05,-1.175054734410622477e+05,-1.198184494517445564e+05,-1.220681794386655092e+05
-2.053135290823766627e+04,-2.253542320122606543e+04,-2.457462335468757374e+04,-2.660783264867246180e+04,-2.871967188102006912e+04,-3.077546005880832672e+04,-3.279587857012264431e+04,-3.486802636521868408e+04,-3.696915389612875879e+04,-3.905783803161047399e+04,-4.114686723761633039e+04,-4.326512795467860997e+04,-4.540858288366161287e+04,-4.755521306093223393e+04,-4.969808317856863141e+04,-5.184408429202809930e+04,-5.401315248129889369e+04,-5.621397840852290392e+04,-5.839846327444165945e+04,-6.052770248107612133e+04,-6.266204627614468336e+04,-6.486266882424801588e+04,-6.710914925169944763e+04,-6.936345979372039437e+04,-7.160267257414013147e+04,-7.381780867204442620e+04,-7.602968909448385239e+04,-7.825386350830644369e+04,-8.048576320863142610e+04,-8.272520865252614021e+04,-8.498492565945535898e+04,-8.726467214069142938e+04,-8.954453545195609331e+04,-9.181394015094265342e+04,-9.409007590875029564e+04,-9.638966516289114952e+04,-9.871002861664444208e+04,-1.010461830227673054e+05,-1.033768579204156995e+05,-1.056872227095365524e+05,-1.079956842955350876e+05,-1.103004155025929213e+05,-1.125773753621578217e+05,-1.148235186881050467e+05,-1.170665506502091885e+05,-1.193415808242410421e+05,-1.216401591690480709e+05,-1.239221955458074808e+05,-1.261371650048196316e+05
-2.439497135899787463e+04,-2.639655016538128257e+04,-2.841253182126460524e+04,-3.052897896470688283e+04,-3.268835632117485875e+04,-3.473368739080056548e+04,-3.675198308858820383e+04,-3.885582362966425717e+04,-4.098001147657565889e+04,-4.306764268792606890e+04,-4.514690432671583403e+04,-4.727159358887374401e+04,-4.944089620396259124e+04,-5.163471359460800886e+04,-5.381650839339527010e+04,-5.594996279850788414e+04,-5.809627696462543099e+04,-6.032646424239873886e+04,-6.254865757509656396e+04,-6.467229958811402321e+04,-6.680145567122826469e+04,-6.901371294637769461e+04,-7.127403966895383201e+04,-7.355462698742002249e+04,-7.581652206471101090e+04,-7.802969707108289003e+04,-8.024821425504343642e+04,-8.250448048707470298e+04,-8.476874839148558385e+04,-8.700467536816373467e+04,-8.926339072790295177e+04,-9.155581187869608402e+04,-9.384016210171305283e+04,-9.609203264354914427e+04,-9.835413421697313606e+04,-1.006719343860931695e+05,-1.030019055792004801e+05,-1.053126282541155815e+05,-1.076235645082812262e+05,-1.099616061666086316e+05,-1.123240319038012822e+05,-1.146512697269693017e+05,-1.169022747701593908e+05,-1.190703186998516321e+05,-1.212130116346762516e+05,-1.234251804478466511e+05,-1.256721360319405794e+05,-1.279013476351052523e+05,-1.300682183454856277e+05
-2.827610846469644457e+04,-3.031461291043646634e+04,-3.235679480240307748e+04,-3.444439229879528284e+04,-3.656053284090012312e+04,-3.866102318132482469e+04,-4.075698629080504179e+04,-4.287877938052639365e+04,-4.500613432637229562e+04,-4.710250555434450507e+04,-4.918659433887526393e+04,-5.129856453339196742e+04,-5.346342332119122148e+04,-5.568534734359197319e+04,-5.790392416927777231e+04,-6.006908791250735521e+04,-6.222434209079295397e+04,-6.441218954266048968e+04,-6.659993155923485756e+04,-6.876550328880548477e+04,-7.095160024317726493e+04,-7.320041146605461836e+04,-7.547154818550124764e+04,-7.770927215002849698e+04,-7.993318211150914431e+04,-8.218247335266321898e+04,-8.444629603756219149e+04,-8.670372105716168880e+04,-8.895745824995264411e+04,-9.122153932659327984e+04,-9.351460892388224602e+04,-9.583679507711157203e+04,-9.813611889926344156e+04,-1.003840429216474295e+05,-1.026493290156088769e+05,-1.049847497756481171e+05,-1.073161031370460987e+05,-1.095696919672191143e+05,-1.118221524791643023e+05,-1.141719146798700094e+05,-1.165827515362277627e+05,-1.189641189795583487e+05,-1.212297286110073328e+05,-1.233434918006807566e+05,-1.253966430265009403e+05,-1.274951007843762636e+05,-1.296381687674969435e+05,-1.317802002870440483e+05,-1.338776001819372177e+05
-3.210293964371956099e+04,-3.419989485909510404e+04,-3.629063236697982938e+04,-3.834701861163508147e+04,-4.042048989456622803e+04,-4.256726695457287133e+04,-4.472376763279755687e+04,-4.685317364013567567e+04,-4.899417531014501583e+04,-5.112924455896578729e+04,-5.325236103877428104e+04,-5.536570546515285969e+04,-5.750781574422842095e+04,-5.972908968090824783e+04,-6.196676792256781482e+04,-6.416695418424345553e+04,-6.635274833710564417e+04,-6.852323739780299366e+04,-7.068605969953681051e+04,-7.288483944602310658e+04,-7.510909633484139340e+04,-7.738292731456831098e+04,-7.966489662659309397e+04,-8.186760002256557345e+04,-8.405953936812812753e+04,-8.634098537129908800e+04,-8.864110095343008288e+04,-9.089828303476423025e+04,-9.314675808509207855e+04,-9.544072907389700413e+04,-9.775888022948989237e+04,-1.000990547860562801e+05,-1.024084454279984348e+05,-1.046518101838231087e+05,-1.069194392779918999e+05,-1.092761490709595382e+05,-1.116280389118374442e+05,-1.138533383772931993e+05,-1.160600583912220318e+05,-1.183969022865295410e+05,-1.207983106087392371e+05,-1.231875698441118002e+05,-1.254569543397531233e+05,-1.275236455541402102e+05,-1.294980346800833941e+05,-1.314851255088597536e+05,-1.335098707714080811e+05,-1.355480344104096293e+05,-1.375625503592044115e+05
-3.582305344145838171e+04,-3.796779598075058311e+04,-4.011310970610659570e+04,-4.223993580648582429e+04,-4.435450248702801764e+04,-4.647007697776146233e+04,-4.858651438436657190e+04,-5.071233111854270101e+04,-5.288286894163489342e+04,-5.510560780505277216e+04,-5.731631541055813432e+04,-5.946340169401466846e+04,-6.159626701868884265e+04,-6.377193160630203784e+04,-6.597903053227998316e+04,-6.819552923289127648e+04,-7.042938882670365274e+04,-7.267523496491089463e+04,-7.489779589254036546e+04,-7.707846672394126654e+04,-7.926860728287138045e+04,-8.151634420553222299e+04,-8.379383993649110198e+04,-8.605608516597747803e+04,-8.830020085790753365e+04,-9.055232636409252882e+04,-9.282975695242360234e+04,-9.512603208071738482e+04,-9.742313104794919491e+04,-9.971651210371032357e+04,-1.020168823040872812e+05,-1.043250077932700515e+05,-1.066133970061913133e+05,-1.088647879642061889e+05,-1.111388087134175003e+05,-1.134915596027299762e+05,-1.158649874336794019e+05,-1.181717273210324347e+05,-1.204316916247606277e+05,-1.226959953290894628e+05,-1.249788508327156305e+05,-1.272614142192006111e+05,-1.294494731756895781e+05,-1.314738574970066547e+05,-1.333955711355432868e+05,-1.353010516887307167e+05,-1.372278773442283273e+05,-1.391710616916045547e+05,-1.411052019408568740e+05
-3.955255400816152542e+04,-4.172773492435552180e+04,-4.391504305941756320e+04,-4.611612521728221327e+04,-4.827836640384214843e+04,-5.035424801541958004e+04,-5.242139878559346107e+04,-5.454649620972946286e+04,-5.674518169823864446e+04,-5.903891555394232273e+04,-6.132407977507599571e+04,-6.350775376372411847e+04,-6.564433060634283174e+04,-6.777822653649747372e+04,-6.994511003164842259e+04,-7.216350850324705243e+04,-7.444083193875713914e+04,-7.677103883168287575e+04,-7.906861832034979307e+04,-8.123854148485884070e+04,-8.340251976085217029e+04,-8.563940855655819178e+04,-8.792224773165474471e+04,-9.024225833549350500e+04,-9.252938844170587254e+04,-9.474292440881207585e+04,-9.699789294695599528e+04,-9.934468866863474250e+04,-1.016901440189324203e+05,-1.039571017856523395e+05,-1.062148575706004049e+05,-1.084946334776729345e+05,-1.107847049721197400e+05,-1.130541782824099064e+05,-1.153256204143074137e+05,-1.176574033474996686e+05,-1.200515786201441078e+05,-1.224603408984430134e+05,-1.247932277614426566e+05,-1.269680250218994915e+05,-1.290706653295159194e+05,-1.311749978560060263e+05,-1.332246080662459135e+05,-1.351729466551840305e+05,-1.370439948896914721e+05,-1.388906063501462340e+05,-1.407465757313817739e+05,-1.426164729297980666e+05,-1.444848591594770551e+05
-4.340616828537639230e+04,-4.558370294734090567e+04,-4.777237076561618596e+04,-4.996304874262399971e+04,-5.211713328371103853e+04,-5.420987448110897094e+04,-5.630408852209988981e+04,-5.846795491643808782e+04,-6.069596696267742664e+04,-6.296204331104829907e+04,-6.522115156759321690e+04,-6.743794833034649491e+04,-6.960185870285518467e+04,-7.172932884284667671e+04,-7.388532142864912748e+04,-7.611565740191750228e+04,-7.841169965144060552e+04,-8.074412280638143420e+04,-8.303942166668176651e+04,-8.526276950284466147e+04,-8.749196555878594518e+04,-8.978416657699085772e+04,-9.209856040511839092e+04,-9.437980108905211091e+04,-9.661797534441389143e+04,-9.884048174357414246e+04,-1.011284920274838805e+05,-1.035108141723424196e+05,-1.058610411692261696e+05,-1.080845626617148519e+05,-1.102968769964613020e+05,-1.126132669680044055e+05,-1.149650315159335732e+05,-1.172687428047209978e+05,-1.195479615061432123e+05,-1.218456608517989516e+05,-1.242199457798227668e+05,-1.266734528664536774e+05,-1.290036998195759952e+05,-1.310801559372544289e+05,-1.330068689883835614e+05,-1.349057656070291996e+05,-1.367880086368769407e+05,-1.386314867449253798e+05,-1.404403682751581073e+05,-1.422384125664904714e+05,-1.440454023448675871e+05,-1.458654001846089959e+05,-1.476877490631639957e+05
