#NSGA2
popsize 90
maxGen 60
numVar 9
numObj 1
numCons 2
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 60
currentGen	1
evaluateCount	90
totalTime	1192.86
firstFrontCount	1
frontCount	89
avgEvalTime	171.12
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Obj1	Cons1	Cons2	
259784	394.348	0.17419	0.136074	0.305123	43130.8	64.264	66.9261	4.70054	212.278	0	0	
119747	406.947	0.0465808	0.382424	0.89486	99620.2	63.9564	73.9923	5.76804	2127.7	0	0	
234767	408.687	0.306582	0.970403	0.105756	60922.9	28.0635	85.098	2.5998	238.839	0	0	
208483	306.503	0.214358	0.720811	0.102184	12356.6	10.5451	42.0918	4.93922	161.231	0	0	
288402	161.147	0.420555	0.731773	0.576066	74172	41.5462	90.587	4.15268	172.36	0	0	
112605	481.632	0.822663	0.115745	0.672006	47652.8	32.7153	85.8681	5.93623	171.703	0	0	
177089	246.424	0.651516	0.548379	0.43712	44485.1	34.5805	14.6564	5.57357	130.162	0	0	
105054	231.356	0.983074	0.971732	0.837474	11028.1	34.0486	20.0928	7.46491	158.878	0	0	
183764	348.781	0.225378	0.423714	0.54876	82124.7	35.164	44.4543	3.18092	218.598	0	0	
186154	323.714	0.389013	0.963959	0.0836873	76923.1	48.6673	60.5958	3.39097	168.06	0	0	
150209	390.522	0.167671	0.767571	0.460987	63427.5	29.8379	53.1478	8.67098	165.001	0	0	
172246	107.156	0.253929	0.775385	0.386341	54203.5	88.3327	98.6342	7.82053	103.182	0	0	
145062	30.6031	0.726119	0.274538	0.523544	90867.2	54.4172	31.7156	2.33428	112.771	0	0	
229049	100.034	0.296457	0.828364	0.869247	52811.8	66.3211	92.7693	8.78063	102.069	0	0	
239474	240.142	0.690841	0.60171	0.885478	19296	61.1494	93.3701	5.09862	170.819	0	0	
172416	210.878	0.212393	0.164082	0.0301764	81599.3	32.0416	67.9247	8.78469	132.312	0	0	
105187	93.7638	0.159969	0.243277	0.914993	93986.7	98.2772	48.8727	6.49491	1017.07	0	0	
207415	465.944	0.187868	0.351002	0.562641	37420.4	70.2195	20.0261	7.79551	150.551	0	0	
140152	475.098	0.103907	0.913777	0.232082	73182.5	70.7986	42.2855	3.07352	384.909	0	0	
284955	431.239	0.407308	0.959725	0.599628	47883	27.4153	93.8356	3.84436	336.011	0	0	
195459	319.988	0.558964	0.272037	0.220671	64978.3	44.687	71.4775	7.44773	135.557	0	0	
262064	350.696	0.185194	0.833502	0.25983	25729.9	32.7761	74.2298	2.82877	253.106	0	0	
270897	301.444	0.325867	0.55495	0.973683	28540	97.6833	67.5327	6.55043	157.23	0	0	
147742	62.4639	0.237885	0.867181	0.893519	59196.3	54.4897	37.6114	3.12614	108.814	0	0	
265093	323.878	0.311214	0.148497	0.921019	75207.8	44.5597	43.6108	2.98213	201.715	0	0	
163415	399.786	0.291856	0.729738	0.337101	85703.6	40.3348	82.4696	2.49497	291.252	0	0	
126397	322.041	0.492142	0.463199	0.65012	59444.8	50.0265	94.0062	2.76166	214.044	0	0	
222646	318.213	0.128987	0.929137	0.943709	25440.4	50.8126	70.1327	8.34546	203.599	0	0	
263857	95.7117	0.663216	0.238717	0.646785	48002.9	87.9131	42.6634	8.22012	135.988	0	0	
142663	179.866	0.276398	0.261142	0.264547	13224.5	63.6934	97.4826	5.13609	165.203	0	0	
276770	376.4	0.679571	0.967505	0.435555	27596	57.8661	23.7764	2.11458	224.617	0	0	
262806	323.423	0.261795	0.924241	0.588423	61741	30.628	66.4084	4.1732	293.85	0	0	
203568	342.106	0.829415	0.454809	0.760707	34142.3	96.7037	98.5635	4.08908	216.498	0	0	
195580	309.468	0.259643	0.840493	0.0125887	92624.6	46.8353	48.0113	2.48975	226.269	0	0	
237909	404.372	0.313253	0.529877	0.504223	43311.5	48.4608	11.7643	8.23533	135.483	0	0	
148314	312.633	0.0496472	0.993079	0.168163	36767.5	90.8091	60.3893	2.93942	241.76	0	0	
161187	450.287	0.322008	0.57049	0.82026	24903.8	60.8916	76.2987	8.89842	144.761	0	0	
187140	426.482	0.220732	0.211002	0.978294	38259.3	81.0632	21.4203	8.74153	188.151	0	0	
274725	325.581	0.812103	0.289069	0.638482	36988.1	12.8231	11.2072	8.93546	100000	0	0	
170229	52.0145	0.0708262	0.665505	0.917146	88563.7	15.3986	67.0628	6.19572	164.96	0	0	
230184	84.5606	0.369605	0.901751	0.474337	25049	17.9157	45.5104	3.8945	127.332	0	0	
143843	143.654	0.0284773	0.804646	0.870477	60496.5	61.1548	70.7452	2.02354	386.225	0	0	
277823	238.53	0.648542	0.965728	0.918478	45109	21.2025	28.9029	4.87245	369.225	0	0	
275822	272.065	0.393549	0.926457	0.24796	53229.1	62.4705	39.6408	2.17882	224.31	0	0	
235647	367.995	0.43212	0.640297	0.697918	20823.3	84.3508	88.0914	8.06114	156.893	0	0	
223913	464.971	0.553176	0.362655	0.0989099	94171.8	50.0921	56.846	2.66271	160.827	0	0	
221521	327.773	0.136907	0.706393	0.398959	64153.2	47.3681	68.7861	7.19858	159.884	0	0	
165198	403.598	0.537968	0.880929	0.196679	30408.1	15.673	29.0786	7.88823	127.988	0	0	
116436	222	0.395487	0.92627	0.203064	35803.9	58.7028	65.107	6.92827	100.447	0	0	
168770	257.082	0.0785793	0.30989	0.824962	18337.7	68.431	84.0209	6.65401	163.109	0	0	
204794	354.152	0.721329	0.725543	0.370356	60446.8	69.6017	71.2879	8.70659	116.846	0	0	
147418	92.4053	0.316925	0.703972	0.241405	52645.6	45.4118	74.7117	8.86738	108.211	0	0	
121002	81.1863	0.913115	0.538329	0.501933	85773.6	83.6455	73.0611	5.83237	108.296	0	0	
135359	496.266	0.679492	0.516599	0.408423	67988.5	31.9543	57.7612	3.88132	166.49	0	0	
104189	403.687	0.975441	0.234295	0.157731	57716.7	13.808	86.6865	2.88819	152.259	0	0	
102026	331.739	0.584479	0.147267	0.98975	67260.2	48.5129	39.0144	4.09454	229.695	0	0	
255749	210.656	0.26076	0.618439	0.925666	89555.7	70.8296	57.2072	5.72226	218.578	0	0	
202143	306.931	0.618038	0.605492	0.11386	11586.7	79.974	72.6728	4.3328	156.758	0	0	
205620	263.045	0.80079	0.125251	0.538239	31477.8	40.3058	76.33	8.34854	172.743	0	0	
283637	130.964	0.0699991	0.351252	0.185176	65152.4	53.6991	33.589	3.69347	122.304	0	0	
112992	355.482	0.489934	0.217098	0.180787	31008.4	95.2034	67.4746	3.51644	152.991	0	0	
172611	64.9179	0.232356	0.479337	0.151572	18205.8	94.3263	21.9546	3.16307	130.805	0	0	
222652	442.699	0.632066	0.801947	0.214477	66720.1	52.2481	38.4355	6.39494	142.975	0	0	
186753	419.499	0.16044	0.454894	0.81088	56361.4	22.0987	35.8942	5.75708	175.81	0	0	
232547	68.9548	0.915421	0.3726	0.252361	19876.9	32.9228	42.4787	7.46752	140.725	0	0	
164125	172.85	0.918422	0.865934	0.979233	10858.6	53.738	20.4296	4.53202	142.505	0	0	
273323	91.5149	0.476651	0.896986	0.597967	53012	52.7931	78.4484	8.64561	108.855	0	0	
216013	174.398	0.381883	0.411487	0.185605	81795.9	26.3942	65.0571	6.48985	114.273	0	0	
270265	328.327	0.71492	0.821267	0.498506	87867	47.1784	41.3778	2.32	231.445	0	0	
131206	325.882	0.764909	0.155986	0.0992331	31373.1	54.5732	69.4146	2.40722	193.821	0	0	
202089	131.767	0.152758	0.717379	0.705655	36920.4	66.2303	44.374	7.94974	125.444	0	0	
205634	493.03	0.26077	0.585396	0.42814	19234	12.8583	61.0914	4.16991	229.748	0	0	
129843	447.704	0.977721	0.765797	0.609357	56063	84.1984	34.3387	2.02842	250.118	0	0	
186884	156.567	0.660341	0.228262	0.131936	34627.7	87.7278	25.5364	4.76064	130.147	0	0	
239152	436.149	0.88512	0.384004	0.457487	91527.8	59.3639	96.0982	3.16701	200.989	0	0	
155018	181.978	0.105705	0.194961	0.805013	81687.5	41.355	63.8437	7.10023	178.986	0	0	
183086	87.9014	0.154689	0.407361	0.816204	18506.1	86.937	76.2792	5.01512	133.947	0	0	
186503	38.7878	0.485935	0.223205	0.426762	54757	65.9284	41.3254	7.00912	102.15	0	0	
224664	82.3378	0.795173	0.555473	0.778962	23142.9	76.2673	34.5802	3.22513	132.087	0	0	
270420	123.44	0.534475	0.542607	0.591159	15672.5	54.8192	42.1807	3.17252	147.632	0	0	
246245	375.586	0.694187	0.6202	0.126718	73466.5	71.6828	38.5211	3.73739	133.702	0	0	
140317	192.044	0.0711871	0.707651	0.970049	44370.2	81.9647	88.8657	8.31642	124.775	0	0	
217537	26.9879	0.24106	0.434404	0.886818	43269.5	97.2142	36.5523	2.59065	120.528	0	0	
146598	182.477	0.738096	0.305972	0.181442	40032.4	36.813	62.9175	5.76413	127.218	0	0	
104406	378.032	0.0275699	0.971412	0.333959	65999	57.7209	91.8343	6.14758	761.93	0	0	
140076	358.459	0.157931	0.634633	0.898167	93292.1	30.9225	39.7703	8.99246	377.231	0	0	
226096	107.468	0.0791442	0.220198	0.58849	34695.3	40.444	23.5169	7.75552	100000	0	0	
145312	495.77	0.754085	0.124254	0.182811	24735.5	76.94	85.5916	4.78714	226.744	0	0	
151122	135.464	0.431439	0.925412	0.45106	90747	28.4071	71.8743	4.19659	140.189	0	0	
104317	380.582	0.722333	0.625656	0.184236	10094.4	57.0815	88.0842	4.17378	150.245	0	0	



#Generation 2 / 60
currentGen	2
evaluateCount	180
totalTime	2196.45
firstFrontCount	1
frontCount	90
avgEvalTime	168.998
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Obj1	Cons1	Cons2	
222646	318.213	0.128987	0.929137	0.943709	25440.4	50.8126	70.1327	8.34546	203.599	0	0	
252813	134.027	0.0708262	0.665505	0.917146	88563.7	10	53.255	6.77528	175.002	0	0	
222646	318.213	0.153895	1	0.909733	25440.4	50.8126	46.9656	8.44148	218.39	0	0	
270897	301.444	0.325867	0.55495	0.973683	28540	97.6833	67.5327	6.55043	157.23	0	0	
263317	301.444	0.325867	0.55495	0.973683	28540	97.6833	67.5327	5.80923	177.014	0	0	
268439	323.878	0.311214	0.148497	0.955104	75207.8	44.5597	43.6108	2.98213	214.34	0	0	
186753	419.499	0.16044	0.454894	0.81088	56361.4	22.0987	35.8942	5.75708	175.81	0	0	
265093	323.878	0.311214	0.148497	0.921019	75207.8	44.5597	43.6108	2.98213	201.715	0	0	
102026	331.739	0.584479	0.147267	0.98975	67260.2	48.5129	39.0144	3.11369	283.124	0	0	
255749	220.016	0.26076	0.540568	0.822713	89555.7	70.8296	57.2072	7.78064	145.055	0	0	
255749	210.656	0.26076	0.618439	0.925666	89555.7	70.8296	57.2072	5.72226	218.578	0	0	
164125	172.85	0.918422	0.865934	0.979233	10858.6	53.738	20.4296	4.53202	142.505	0	0	
143843	143.654	0.0284773	0.804646	0.870477	60496.5	61.1548	70.7452	2.02354	386.225	0	0	
102026	331.739	0.584479	0.147267	0.98975	67260.2	48.5129	39.0144	4.09454	229.695	0	0	
143843	143.654	0.0809482	0.870795	0.870477	76775.5	61.1548	70.7452	2.02354	433.026	0	0	
170229	217.162	0.0708262	0.905866	0.917146	88563.7	15.3986	67.0628	6.19015	326.052	0	0	
143843	133.743	0.0284773	0.804646	0.870477	60496.5	61.1548	56.5382	2.02354	361.629	0	0	
143843	143.654	0.0284773	0.804646	0.833348	60496.5	61.1548	67.962	2.02354	381.717	0	0	
239474	240.142	0.690841	0.554176	0.884929	19296	61.1494	93.3701	4.67104	169.385	0	0	
239474	240.142	0.690841	0.60171	0.885478	19296	61.1494	93.3701	5.09862	170.819	0	0	
300000	238.53	0.24655	0.936366	0.918478	45109	21.2025	28.9029	5.12217	313.58	0	0	
147742	62.4639	0.237885	0.867181	0.893519	59196.3	54.4897	37.6114	3.12614	108.814	0	0	
161187	405.003	0.322008	0.961927	0.664135	24903.8	60.8916	76.2987	8.89842	151.134	0	0	
140076	496.689	0.157931	0.634633	0.898167	93292.1	30.9225	39.7703	8.42703	407.123	0	0	
261854	450.3	0.261638	0.618439	0.99	91591.5	73.6454	57.2072	5.72226	596.33	0	0	
184651	493.03	0.26077	0.585396	0.518029	19234	12.8583	61.0914	6.79614	216.574	0	0	
255749	210.656	0.26076	0.716884	0.757339	89555.7	70.8296	57.2072	6.97809	176.515	0	0	
148314	312.633	0.0496472	0.993079	0.168163	36767.5	90.8091	60.3893	2.93942	241.76	0	0	
102026	331.739	0.50428	0.565417	0.960041	67260.2	48.5129	38.7921	6.43289	308.795	0	0	
230755	240.142	0.690841	0.765036	0.885478	20789.1	65.4703	95.4043	5.09862	185.447	0	0	
283637	142.336	0.0699991	0.351252	0.362578	69565.8	53.6991	55.7804	3.69347	133.385	0	0	
255749	210.656	0.391146	0.618439	0.925666	89555.7	70.8296	57.2072	5.38912	265.641	0	0	
239474	240.142	0.690841	0.565137	0.849571	19296	61.1494	93.3701	5.09862	161.955	0	0	
205634	477.893	0.129312	0.585396	0.421269	48871.7	10	61.0914	4.82036	228.491	0	0	
221521	327.773	0.136907	0.706393	0.398959	64153.2	45.472	50.1047	7.19858	159.884	0	0	
221521	327.773	0.136907	0.706393	0.398959	64153.2	47.3681	68.7861	7.19858	159.884	0	0	
157313	192.044	0.01	0.707651	0.970049	49029.2	87.012	88.8657	8.10055	146.577	0	0	
188046	318.213	0.428972	0.539925	0.943709	25440.4	50.2364	70.1327	8.34546	147.332	0	0	
164125	177.259	0.752438	0.865934	0.979233	10858.6	66.4107	20.4296	4.54338	141.821	0	0	
140317	192.044	0.0711871	0.707651	0.970049	44370.2	81.9647	88.8657	8.31642	124.775	0	0	
161187	450.287	0.322008	0.57049	0.82026	24903.8	60.8916	76.2987	8.89842	144.761	0	0	
150209	390.522	0.167671	0.767571	0.460987	63427.5	29.8379	53.1478	8.67098	165.001	0	0	
140317	187.635	0.0711871	0.707651	0.975169	44370.2	81.9647	93.9418	8.31642	124.207	0	0	
140076	358.459	0.157931	0.634633	0.898167	93292.1	30.9225	39.7703	8.99246	377.231	0	0	
224459	419.499	0.16044	0.32666	0.202669	52956.7	22.0987	35.8942	5.75708	138.187	0	0	
235647	347.611	0.43212	0.576564	0.788336	20823.3	85.1001	74.8016	7.17587	140.113	0	0	
147742	62.4639	0.116083	0.523787	0.893519	59196.3	54.8486	37.6114	2.69387	124.231	0	0	
283637	130.964	0.0699991	0.351252	0.185176	65152.4	53.6991	33.589	3.69347	122.304	0	0	
235647	367.995	0.43212	0.640297	0.697918	20823.3	84.3508	88.0914	8.06114	156.893	0	0	
140076	358.459	0.105253	0.634633	0.932142	93292.1	30.9225	50.848	8.89645	490.593	0	0	
