LAMMPS data file via write_data, version 2 Aug 2023, timestep = 20000, units = metal

124 atoms
4 atom types

0.20609558684971319 17.663904413150338 xlo xhi
0.17231097901352666 14.768315562486622 ylo yhi
0.1598151098106788 13.697327859489484 zlo zhi
-4.111274310095009 -3.9146763398686453 -5.784929619554375 xy xz yz

Atom Type Labels

1 Li
2 P
3 S
4 Sb

Masses

1 6.941
2 30.973761
3 32.065
4 121.76

Atoms # atomic

49 3 0.43482209198435107 1.0254833553258063 3.462604966999244 0 0 0
98 3 0.7981759684886468 -0.9184518722503312 2.909986350133068 0 0 0
23 2 1.3286108734351596 1.9870830820507526 1.8325951808241892 0 0 0
78 3 4.283264068880544 0.42541107342422035 1.0099031604276085 0 0 0
115 4 3.8763696776046905 2.2423975427620197 2.659399132392999 0 0 0
85 3 3.902302284830502 1.0543790290320567 4.8972952519901956 0 0 0
70 3 8.113895425419457 0.65647248217156 1.3257893888535672 0 0 0
123 4 7.4224453739510805 1.6652041452293649 3.7048479877227853 0 0 0
65 3 5.615632652235121 -0.06732076489106342 4.542215382390547 0 0 0
13 1 11.863248329547082 -0.046764407264711316 3.274548041172708 0 0 0
75 3 11.403108857181737 1.0725120765992988 0.8499883244570353 0 0 1
26 2 9.556220649733097 1.9823155728954494 0.6212502109121234 0 0 0
69 3 12.938966151319839 2.4027770565459203 4.075213566814962 0 0 0
32 3 15.32091860102191 1.1641441979302691 0.6953179621324136 0 0 1
55 3 14.275853483674629 -0.9895472613252654 3.8837374571634 0 1 0
76 3 -1.4944204605006255 3.998513570880046 2.8211976961200236 0 0 0
29 2 0.6025649995228542 4.035217399147382 2.6861901931382217 0 0 0
71 3 0.7425581688292187 5.68018772828452 1.4268553161103519 0 0 0
62 3 1.6030243769501535 4.500638230006967 4.412637620731288 0 0 0
118 4 3.8181594540944532 6.254400142203873 3.504037676989946 0 0 0
64 3 4.122219384595418 6.177542846011741 0.8461126228130789 0 0 0
77 3 5.822575378468661 4.385552523193443 3.4273238230092913 0 0 0
114 4 7.706779700708572 5.976634814143636 3.311999309952735 0 0 0
88 3 9.626317581545619 3.10938473962643 2.370434801420241 0 0 0
122 4 12.101823917438642 4.251805085470401 2.6963569848324296 0 0 0
105 4 15.907789532565513 3.606824915892916 0.20220917295543345 0 0 1
99 3 0.24915302816607965 10.418189610727115 1.9568705473564778 0 0 0
21 2 2.22984050464253 10.059978358761544 3.1682691146836137 0 0 0
95 3 3.293278278570816 9.860776696127353 1.2584666400539397 0 0 0
34 3 1.8076698896885453 8.176908291808225 3.819327806295328 0 0 0
6 1 7.17162732274523 10.31820632223203 3.0864315300550813 0 0 0
58 3 5.245768168065534 7.997004403769497 4.744104914010639 0 0 0
57 3 6.152567930599657 8.083832709736237 2.9206095568523507 0 0 0
72 3 9.910069050763965 7.1381678022804085 1.7574927955451478 0 0 0
61 3 9.471146471088145 10.401932314892857 3.965629673231489 0 0 0
5 1 -1.5312259742319805 13.214280483151342 1.3178625201574559 0 0 0
33 3 -0.32856075224143344 12.002303296675482 3.037608410758339 0 0 0
22 2 1.8795453146883971 11.26016673523289 0.5075704381323067 0 0 0
47 3 7.607295258485645 12.501584324847489 2.0478597553793616 0 0 0
8 1 5.112253462854608 7.6332759776960595 13.629903920190912 0 0 0
15 1 12.000355102637752 13.586351183785652 1.9830947412678805 0 -1 0
25 2 9.514647106291637 12.001754911292874 2.6580847962315097 0 0 0
102 3 10.661868152498858 11.888425376562477 1.031733709243104 0 0 0
96 3 -0.7772843044883314 -2.4295864310769812 6.547427038190363 1 1 0
67 3 4.906404687034412 -1.5317317105377388 7.688127495404394 0 1 0
28 2 8.657989300554197 -1.5728171666350939 4.853166726550348 0 0 0
81 3 8.248023186192036 -1.503196096652874 6.999629432457644 0 0 0
18 2 5.610568389819498 -3.010510121918331 9.024538091580794 0 1 0
68 3 10.959609589316486 -3.104643001352968 8.346889353108654 0 0 0
40 3 -0.7690136761959294 1.6191680576645129 7.001550483984252 0 0 0
59 3 -2.1267024220713555 2.6778759887198738 8.11018208154045 0 0 0
119 4 1.4363018607555378 1.6847551973636636 8.57922324580677 0 0 0
41 3 4.205124714160225 1.6670073370799807 8.973773730565338 0 0 0
10 1 5.931343962158431 0.7042538105113287 6.9708744393163515 0 0 0
86 3 7.53863416084174 2.4691563490362975 6.37744276845524 0 0 0
89 3 9.601992025018736 0.2084610871223369 4.427181580324657 0 0 0
106 4 11.05336461575384 -0.6201166033040848 7.729885763251476 0 0 0
94 3 13.613531298202787 -0.5254307132158513 7.694654644790242 0 0 0
60 3 -3.4217585588458173 5.804678797250872 8.385509075338483 0 0 0
7 1 -0.058276030947616686 3.7963853536804066 5.993318350164871 0 0 0
101 3 -0.9559198140365077 6.391384139031829 6.281844991951335 0 0 0
80 3 1.385312216609214 4.125897660970334 8.115760682882438 0 0 0
87 3 7.982675014295643 5.968791011425708 5.925876184551007 0 0 0
117 4 6.275500856624622 4.53867426858939 6.9729035561679185 0 0 0
