P_H,t_ads,alpha,v_0,beta,P_L,t_depres,t_pres,Obj1,Obj2,Pu,Rec
503898.0,500,0.0783636,0.8,0.99,86033,10,42,0.00888191,0.000188714,0.9057561142566798,0.9862626785725892
205799.0,500,0.1329,0.653349,0.985574,182852,24,35,0.00995365,4.01538e-05,0.9002320191644634,0.993663297387442
200000.0,500,0.112203,0.737506,0.99,148339,14,44,0.00982939,0.000104427,0.9008567198444595,0.9897810470203645
200000.0,494,0.0604985,0.794166,0.982842,200000,21,42,0.01,1.08098e-06,0.9,0.9989602981196516
217252.0,398,0.202211,0.476606,0.99,10000,23,40,0.00125116,0.0039837,0.9646282598675157,0.9368834411584408
687741.0,500,0.0565483,0.724637,0.99,114967,10,28,0.00917407,0.000155925,0.9042186343801677,0.9875130067670396
243873.0,405,0.135505,0.620748,0.99,10871,10,39,0.0032595,0.000718592,0.9429079690324472,0.973193433640244
200000.0,500,0.102711,0.67575,0.987955,186646,17,42,0.00998729,1.14622e-05,0.9000635702058554,0.9966144129017259
666835.0,500,0.0802769,0.8,0.99,142831,10,16,0.00945377,0.000124677,0.9027695006698001,0.9888341144551809
217252.0,355,0.144602,0.557274,0.99,10000,12,36,0.001547,0.00191319,0.9606680791214057,0.9562599725651664
200000.0,428,0.137356,0.644686,0.987955,186646,17,39,0.00997753,2.1076e-05,0.9001124131836192,0.9954091395142087
200000.0,500,0.1329,0.751811,0.986392,169943,24,42,0.00992277,5.0227e-05,0.9003868984520611,0.9929128990412158
242132.0,305,0.0994961,0.576721,0.890937,10136,17,41,0.00144182,0.00552716,0.9620286950448105,0.9256551279508801
200000.0,467,0.0604985,0.713142,0.99,200000,21,42,0.0100001,3.66663e-07,0.89999950000125,0.9993944729568385
217252.0,402,0.261212,0.476606,0.99,10000,19,37,0.00145041,0.00366134,0.9619157512874417,0.9394909924060888
217252.0,402,0.162736,0.514511,0.99,10000,15,42,0.00164237,0.00246681,0.9594738356120395,0.9503330089496052
365330.0,276,0.110358,0.554954,0.989603,10871,10,41,0.00214184,0.00140701,0.9537199827139186,0.9624898680354228
365330.0,337,0.110358,0.594751,0.99,10871,10,41,0.00334203,0.000744609,0.9421897067988754,0.9727124753779314
217252.0,402,0.261212,0.489695,0.99,10000,17,35,0.00162714,0.00322014,0.9596621765584706,0.9432537225890544
316031.0,405,0.146524,0.621662,0.99,10871,10,41,0.00452684,0.000730639,0.9327182045423875,0.972969665188903
637638.0,370,0.0614462,0.738268,0.99,10000,12,41,0.00631921,0.000366624,0.9205065411496015,0.9808525719742833
469888.0,418,0.0905189,0.584976,0.99,10000,10,29,0.00523308,0.000422739,0.9276599695880627,0.9794393823049987
446747.0,500,0.0802769,0.789239,0.99,10278,13,33,0.00678196,0.000355542,0.9176473436979717,0.9811441786177318
333733.0,276,0.127105,0.659758,0.989603,10871,10,41,0.00259884,0.000990383,0.9490211808689138,0.9685296488739004
455896.0,500,0.073608,0.765122,0.99,34698,11,49,0.00772601,0.000303514,0.9121022753423048,0.9825783468063447
306486.0,337,0.110358,0.558376,0.99,10871,10,41,0.00247927,0.00106334,0.9502077315238601,0.9673911055078526
503898.0,500,0.073608,0.763884,0.99,34698,11,45,0.00791483,0.000280845,0.9110346696740803,0.9832415692858788
590954.0,337,0.0836168,0.565776,0.986028,10871,10,41,0.00488747,0.000534862,0.9300895572893434,0.9768729163100922
557662.0,497,0.0218043,0.796759,0.99,33147,10,40,0.00856025,0.000280025,0.9074783809047853,0.9832660524681114
477957.0,414,0.0676249,0.587085,0.968022,10000,10,45,0.00497972,0.000473797,0.9294328688410816,0.9782331214915873
747051.0,500,0.0794177,0.8,0.989266,142831,10,35,0.00951885,0.000119175,0.9024354060122218,0.9890832697202872
200000.0,483,0.137356,0.602548,0.985574,158858,12,42,0.00985201,0.000116762,0.900742708076434,0.9891943533280049
692654.0,500,0.0802769,0.8,0.989266,143780,13,27,0.00943624,0.000148106,0.9028596891090007,0.9878301191460228
656793.0,500,0.0792482,0.8,0.989266,97088,10,35,0.00922794,0.000156648,0.903937832629073,0.987484090124965
503898.0,486,0.0783636,0.697653,0.99,86033,10,39,0.00863556,0.000259305,0.9070722861574654,0.9838970499597124
503898.0,500,0.0968281,0.697653,0.99,86033,10,40,0.00874431,0.000250512,0.9064889846060904,0.9841724291187813
556500.0,490,0.0914323,0.8,0.99,66928,10,40,0.00887497,0.000220303,0.9057929408165184,0.9851573924123825
656271.0,500,0.0692294,0.787945,0.960592,68839,11,43,0.00882988,0.000247899,0.9060325588301991,0.9842551913317437
557662.0,483,0.0914323,0.794633,0.99,82513,10,36,0.00897939,0.000208145,0.905240356691258,0.9855727688034052
265044.0,500,0.0465554,0.8,0.99,174488,14,35,0.00989704,0.000104727,0.9005161319610059,0.9897663789399841
666835.0,500,0.0802769,0.8,0.989266,143780,10,24,0.00945593,0.000125339,0.9027583936784259,0.9888045098365458
557662.0,490,0.0914323,0.8,0.99,94001,10,41,0.00910526,0.000190247,0.9045785139499494,0.9862069945262101
458655.0,500,0.0802769,0.8,0.988938,124893,10,21,0.00918197,0.000165985,0.9041774035000094,0.9871164833993199
533885.0,500,0.0802769,0.8,0.99,124893,10,21,0.00923577,0.00015033,0.9038970864125337,0.9877390864940658
200000.0,500,0.1329,0.722947,0.985574,174488,24,46,0.0099413,4.38322e-05,0.9002939319800445,0.9933794109023442
666835.0,500,0.0802769,0.8,0.989266,142831,10,30,0.00945259,0.000125896,0.9027755689139813,0.9887796613241846
656271.0,500,0.0692294,0.787945,0.986584,68839,11,32,0.00888157,0.000194192,0.9057579181044901,0.9860647210289855
210137.0,500,0.0604985,0.8,0.99,186190,24,41,0.00998579,1.87696e-05,0.9000710752584619,0.9956676103591666
200000.0,500,0.1329,0.722947,0.986392,174488,24,39,0.00994133,4.25123e-05,0.9002937815379602,0.9934798542961065
503898.0,500,0.0783636,0.697653,0.99,86033,10,39,0.00867214,0.000243687,0.906875674499087,0.9843895227491277
365330.0,337,0.110358,0.554954,0.99,10871,10,41,0.00298496,0.000859506,0.9453652125473156,0.9706826672427384
200000.0,500,0.0604985,0.794166,0.99,200000,21,42,0.01,5.89398e-07,0.9,0.9992322773938459
217252.0,367,0.261212,0.476606,0.99,10000,23,40,0.00103991,0.00470427,0.96775236442776,0.931412318890343
494341.0,500,0.0802769,0.743779,0.99,124893,10,31,0.00912879,0.000180152,0.9044552984200589,0.9865779286248358
226983.0,500,0.0919963,0.8,0.985574,184083,12,50,0.00993709,4.60395e-05,0.9003150462707636,0.9932147586630983
272952.0,405,0.135505,0.621662,0.99,10871,10,39,0.00373279,0.000693956,0.9389034370852173,0.9736569553771778
210137.0,500,0.072076,0.8,0.99,200000,21,42,0.00999629,4.34792e-06,0.9000185517208317,0.9979148333399941
503898.0,500,0.0783636,0.764892,0.99,86033,11,45,0.00878162,0.000225762,0.9062897017398834,0.9849746214689945
200000.0,500,0.0604985,0.794166,0.99,200000,10,43,0.01,3.64557e-07,0.9,0.9993962144420409
306486.0,337,0.123691,0.564701,0.99,10871,10,41,0.00249262,0.000973643,0.9500738545449381,0.9687967469644589
214376.0,500,0.0736007,0.765381,0.99,10000,10,41,0.00459727,0.000337829,0.9321968289827091,0.9816198748644086
216244.0,500,0.0634032,0.782481,0.99,200000,10,45,0.00999395,7.88946e-06,0.900030254576697,0.9971911817431525
310223.0,330,0.135505,0.621662,0.99,10871,10,40,0.00299508,0.000848299,0.9452726759287465,0.9708744270442623
210137.0,500,0.072076,0.8,0.99,194265,19,42,0.00999191,1.00619e-05,0.9000404581843234,0.9968279501895462
666835.0,500,0.0802769,0.8,0.989266,155857,10,24,0.00949713,0.00011834,0.9025467804533889,0.989121580997222
200000.0,500,0.1329,0.751533,0.986392,198729,23,43,0.00999885,2.57523e-06,0.900005750165322,0.9983952476826625
524606.0,467,0.0802769,0.771917,0.99,124893,10,21,0.00911503,0.000183845,0.904527333754629,0.986441054613282
503898.0,500,0.0783636,0.779575,0.99,86033,10,39,0.00883987,0.000197072,0.9059794171470948,0.9859617664928952
373470.0,455,0.0676249,0.8,0.985129,10000,10,45,0.00599075,0.000253984,0.9226000645995102,0.98406312452204
505060.0,500,0.0783636,0.697653,0.99,86033,10,39,0.00867357,0.000243139,0.906867996907615,0.9844070849421925
272952.0,405,0.135505,0.621662,0.99,10871,10,39,0.00373279,0.000693956,0.9389034370852173,0.9736569553771778
503898.0,500,0.0783636,0.8,0.99,86033,10,42,0.00888191,0.000188714,0.9057561142566798,0.9862626785725892
200000.0,494,0.0604985,0.794166,0.982842,200000,21,42,0.01,1.08098e-06,0.9,0.9989602981196516
217252.0,398,0.202211,0.476606,0.99,10000,23,40,0.00125116,0.0039837,0.9646282598675157,0.9368834411584408
687741.0,500,0.0565483,0.724637,0.99,114967,10,28,0.00917407,0.000155925,0.9042186343801677,0.9875130067670396
243873.0,405,0.135505,0.620748,0.99,10871,10,39,0.0032595,0.000718592,0.9429079690324472,0.973193433640244
200000.0,500,0.102711,0.67575,0.987955,186646,17,42,0.00998729,1.14622e-05,0.9000635702058554,0.9966144129017259
666835.0,500,0.0802769,0.8,0.99,142831,10,16,0.00945377,0.000124677,0.9027695006698001,0.9888341144551809
200000.0,428,0.137356,0.644686,0.987955,186646,17,39,0.00997753,2.1076e-05,0.9001124131836192,0.9954091395142087
200000.0,500,0.1329,0.751811,0.986392,169943,24,42,0.00992277,5.0227e-05,0.9003868984520611,0.9929128990412158
373470.0,438,0.0676249,0.8,0.99,10000,10,43,0.00583915,0.000254316,0.9235856688833829,0.9840527118292796
687741.0,500,0.0565483,0.796876,0.99,114967,10,25,0.00925123,0.000127494,0.9038166854386895,0.9887086758969552
272952.0,405,0.135505,0.675422,0.99,10000,10,36,0.00421409,0.000638105,0.9350839773245464,0.9747392597099769
272952.0,420,0.117791,0.690621,0.99,10871,10,39,0.00439039,0.000533985,0.9337399818895286,0.9768918845424384
237201.0,355,0.144602,0.569619,0.99,10000,10,36,0.00193669,0.0010292,0.9559921597894193,0.9679188528883396
200000.0,500,0.1329,0.750188,0.986392,159748,13,42,0.00987074,7.29101e-05,0.9006484021265888,0.9914612588749863
637638.0,370,0.0614462,0.738268,0.99,10000,10,40,0.00655279,0.000246732,0.919050694876361,0.9842922948843569
200000.0,500,0.0604985,0.794166,0.99,200000,10,43,0.01,3.64557e-07,0.9,0.9993962144420409
503898.0,500,0.0783636,0.764892,0.99,86033,11,45,0.00878162,0.000225762,0.9062897017398834,0.9849746214689945
221255.0,398,0.202211,0.457326,0.99,10000,11,40,0.00131975,0.00171232,0.9636716364255146,0.9586198115035709
200000.0,487,0.193701,0.658917,0.99,183780,16,39,0.00994658,2.65399e-05,0.900267457668021,0.9948483109565891
373470.0,455,0.0676249,0.733552,0.99,10000,10,45,0.00560884,0.000271435,0.9251078108211543,0.9835247154804537
214451.0,500,0.11602,0.798043,0.989541,156278,13,50,0.00981646,8.8929e-05,0.9009219499586311,0.9905697826112013
214376.0,500,0.0774875,0.8,0.99,10000,10,45,0.00480347,0.000303127,0.9306929296536061,0.9825894572169619
200000.0,355,0.144602,0.557274,0.99,10000,23,36,0.00129509,0.00395188,0.9640126411083003,0.9371360198523828
232761.0,283,0.128655,0.640348,0.99,10871,10,40,0.00160817,0.00152584,0.9598980050371556,0.9609379980031745
533885.0,449,0.0802769,0.8,0.99,124893,10,21,0.0091183,0.000182942,0.9045102099698612,0.9864743946531033
272952.0,405,0.135505,0.621662,0.99,10871,10,39,0.00373279,0.000693956,0.9389034370852173,0.9736569553771778
214376.0,500,0.0736007,0.8,0.99,10000,10,30,0.00478951,0.000305316,0.9307937141583222,0.982526706091867
200000.0,500,0.0604985,0.794166,0.99,200000,10,43,0.01,3.64557e-07,0.9,0.9993962144420409
210137.0,500,0.0715078,0.8,0.99,200000,18,42,0.00999635,3.36661e-06,0.9000182516656166,0.9981651675825842
214451.0,500,0.121727,0.8,0.989541,156278,16,46,0.00980318,9.40647e-05,0.9009889905111558,0.9903013042113901
200000.0,337,0.123691,0.564701,0.98852,10871,18,41,0.00137466,0.00394715,0.9629235924070306,0.9371736520240115
200000.0,467,0.0604985,0.713142,0.99,200000,21,42,0.0100001,3.66663e-07,0.89999950000125,0.9993944729568385
200000.0,355,0.144602,0.557274,0.99,10000,12,36,0.00138187,0.00207383,0.9628264879248678,0.9544606763335247
373470.0,477,0.0724666,0.730419,0.988385,10000,10,43,0.00586483,0.000270541,0.9234178219165843,0.9835518694071332
217252.0,355,0.144602,0.557274,0.99,10000,12,36,0.001547,0.00191319,0.9606680791214057,0.9562599725651664
581470.0,500,0.0692294,0.673985,0.986584,68839,10,30,0.00850528,0.000253261,0.9077759250520776,0.9840858239295903
249024.0,354,0.123691,0.564701,0.99,10000,10,43,0.00201,0.00106673,0.9551669764570803,0.967339167187593
316031.0,405,0.146524,0.621662,0.99,10871,10,41,0.00452684,0.000730639,0.9327182045423875,0.972969665188903
300363.0,498,0.0783636,0.650568,0.99,10000,10,39,0.00481237,0.000339636,0.9306287523537309,0.9815707840644264
333733.0,276,0.127105,0.659758,0.989603,10871,10,41,0.00259884,0.000990383,0.9490211808689138,0.9685296488739004
365330.0,337,0.110358,0.594751,0.99,10871,10,41,0.00334203,0.000744609,0.9421897067988754,0.9727124753779314
306486.0,337,0.123691,0.631149,0.99,13126,10,45,0.00328361,0.000856968,0.9426972077469169,0.9707259842180818
238829.0,330,0.135505,0.621662,0.99,10871,10,40,0.00212753,0.00106184,0.9538748441737049,0.967414113484516
747051.0,500,0.0794177,0.8,0.989266,142831,10,35,0.00951885,0.000119175,0.9024354060122218,0.9890832697202872
206600.0,500,0.1329,0.722947,0.985574,156278,24,48,0.0098117,0.000114862,0.9009459743372336,0.9892826309198572
557662.0,483,0.0914323,0.794633,0.99,82513,10,36,0.00897939,0.000208145,0.905240356691258,0.9855727688034052
503898.0,500,0.0968281,0.697653,0.99,86033,10,40,0.00874431,0.000250512,0.9064889846060904,0.9841724291187813
687741.0,500,0.0565483,0.78257,0.99,124893,10,28,0.00929224,0.000127582,0.903603734512171,0.9887047797719566
474525.0,500,0.0744768,0.764892,0.99,74288,11,45,0.0085822,0.000253078,0.9073598359241521,0.9840915745593727
666835.0,500,0.0802769,0.8,0.989266,143780,10,24,0.00945593,0.000125339,0.9027583936784259,0.9888045098365458
556500.0,490,0.0914323,0.8,0.99,66928,10,40,0.00887497,0.000220303,0.9057929408165184,0.9851573924123825
533885.0,500,0.0802769,0.8,0.99,124893,10,21,0.00923577,0.00015033,0.9038970864125337,0.9877390864940658
200000.0,500,0.1329,0.722947,0.985574,174488,24,46,0.0099413,4.38322e-05,0.9002939319800445,0.9933794109023442
666835.0,500,0.0802769,0.8,0.989266,142831,10,30,0.00945259,0.000125896,0.9027755689139813,0.9887796613241846
656271.0,500,0.0692294,0.787945,0.986584,68839,11,32,0.00888157,0.000194192,0.9057579181044901,0.9860647210289855
210137.0,500,0.0604985,0.8,0.99,186190,24,41,0.00998579,1.87696e-05,0.9000710752584619,0.9956676103591666
200000.0,500,0.1329,0.722947,0.986392,174488,24,39,0.00994133,4.25123e-05,0.9002937815379602,0.9934798542961065
503898.0,500,0.0783636,0.697653,0.99,86033,10,39,0.00867214,0.000243687,0.906875674499087,0.9843895227491277
365330.0,337,0.110358,0.554954,0.99,10871,10,41,0.00298496,0.000859506,0.9453652125473156,0.9706826672427384
494341.0,500,0.0802769,0.743779,0.99,124893,10,31,0.00912879,0.000180152,0.9044552984200589,0.9865779286248358
226983.0,500,0.0919963,0.8,0.985574,184083,12,50,0.00993709,4.60395e-05,0.9003150462707636,0.9932147586630983
210137.0,500,0.072076,0.8,0.99,200000,21,42,0.00999629,4.34792e-06,0.9000185517208317,0.9979148333399941
503898.0,500,0.0783636,0.764892,0.99,86033,11,45,0.00878162,0.000225762,0.9062897017398834,0.9849746214689945
214376.0,500,0.0736007,0.765381,0.99,10000,10,41,0.00459727,0.000337829,0.9321968289827091,0.9816198748644086
310223.0,330,0.135505,0.621662,0.99,10871,10,40,0.00299508,0.000848299,0.9452726759287465,0.9708744270442623
210137.0,500,0.072076,0.8,0.99,194265,19,42,0.00999191,1.00619e-05,0.9000404581843234,0.9968279501895462
666835.0,500,0.0802769,0.8,0.989266,155857,10,24,0.00949713,0.00011834,0.9025467804533889,0.989121580997222
524606.0,467,0.0802769,0.771917,0.99,124893,10,21,0.00911503,0.000183845,0.904527333754629,0.986441054613282
503898.0,500,0.0783636,0.779575,0.99,86033,10,39,0.00883987,0.000197072,0.9059794171470948,0.9859617664928952
373470.0,455,0.0676249,0.8,0.985129,10000,10,45,0.00599075,0.000253984,0.9226000645995102,0.98406312452204
505060.0,500,0.0783636,0.697653,0.99,86033,10,39,0.00867357,0.000243139,0.906867996907615,0.9844070849421925
503898.0,500,0.0783636,0.8,0.99,86033,10,42,0.00888191,0.000188714,0.9057561142566798,0.9862626785725892
217252.0,398,0.202211,0.476606,0.99,10000,23,40,0.00125116,0.0039837,0.9646282598675157,0.9368834411584408
687741.0,500,0.0565483,0.724637,0.99,114967,10,28,0.00917407,0.000155925,0.9042186343801677,0.9875130067670396
243873.0,405,0.135505,0.620748,0.99,10871,10,39,0.0032595,0.000718592,0.9429079690324472,0.973193433640244
200000.0,500,0.102711,0.67575,0.987955,186646,17,42,0.00998729,1.14622e-05,0.9000635702058554,0.9966144129017259
666835.0,500,0.0802769,0.8,0.99,142831,10,16,0.00945377,0.000124677,0.9027695006698001,0.9888341144551809
200000.0,500,0.1329,0.751811,0.986392,169943,24,42,0.00992277,5.0227e-05,0.9003868984520611,0.9929128990412158
373470.0,438,0.0676249,0.8,0.99,10000,10,43,0.00583915,0.000254316,0.9235856688833829,0.9840527118292796
687741.0,500,0.0565483,0.796876,0.99,114967,10,25,0.00925123,0.000127494,0.9038166854386895,0.9887086758969552
272952.0,405,0.135505,0.675422,0.99,10000,10,36,0.00421409,0.000638105,0.9350839773245464,0.9747392597099769
272952.0,420,0.117791,0.690621,0.99,10871,10,39,0.00439039,0.000533985,0.9337399818895286,0.9768918845424384
237201.0,355,0.144602,0.569619,0.99,10000,10,36,0.00193669,0.0010292,0.9559921597894193,0.9679188528883396
200000.0,500,0.1329,0.750188,0.986392,159748,13,42,0.00987074,7.29101e-05,0.9006484021265888,0.9914612588749863
637638.0,370,0.0614462,0.738268,0.99,10000,10,40,0.00655279,0.000246732,0.919050694876361,0.9842922948843569
503898.0,500,0.0783636,0.764892,0.99,86033,11,45,0.00878162,0.000225762,0.9062897017398834,0.9849746214689945
221255.0,398,0.202211,0.457326,0.99,10000,11,40,0.00131975,0.00171232,0.9636716364255146,0.9586198115035709
200000.0,487,0.193701,0.658917,0.99,183780,16,39,0.00994658,2.65399e-05,0.900267457668021,0.9948483109565891
373470.0,455,0.0676249,0.733552,0.99,10000,10,45,0.00560884,0.000271435,0.9251078108211543,0.9835247154804537
214451.0,500,0.11602,0.798043,0.989541,156278,13,50,0.00981646,8.8929e-05,0.9009219499586311,0.9905697826112013
214376.0,500,0.0774875,0.8,0.99,10000,10,45,0.00480347,0.000303127,0.9306929296536061,0.9825894572169619
200000.0,355,0.144602,0.557274,0.99,10000,23,36,0.00129509,0.00395188,0.9640126411083003,0.9371360198523828
232761.0,283,0.128655,0.640348,0.99,10871,10,40,0.00160817,0.00152584,0.9598980050371556,0.9609379980031745
533885.0,449,0.0802769,0.8,0.99,124893,10,21,0.0091183,0.000182942,0.9045102099698612,0.9864743946531033
214376.0,500,0.0736007,0.8,0.99,10000,10,30,0.00478951,0.000305316,0.9307937141583222,0.982526706091867
210137.0,500,0.0715078,0.8,0.99,200000,18,42,0.00999635,3.36661e-06,0.9000182516656166,0.9981651675825842
214451.0,500,0.121727,0.8,0.989541,156278,16,46,0.00980318,9.40647e-05,0.9009889905111558,0.9903013042113901
222544.0,500,0.111678,0.674764,0.99,200000,10,45,0.00997412,1.95307e-05,0.9001294838303115,0.9955806448434189
200000.0,500,0.1329,0.750188,0.986392,159748,13,42,0.00987074,7.29101e-05,0.9006484021265888,0.9914612588749863
200000.0,500,0.0774875,0.8,0.99,10000,10,45,0.0046238,0.000323521,0.9320014706041373,0.982013310476911
365330.0,337,0.110358,0.554954,0.99,10871,10,41,0.00298496,0.000859506,0.9453652125473156,0.9706826672427384
200000.0,500,0.102711,0.67575,0.987955,189764,20,42,0.00999163,1.10216e-05,0.9000418587607792,0.9966801204841139
210137.0,500,0.0715078,0.8,0.99,200000,18,42,0.00999635,3.36661e-06,0.9000182516656166,0.9981651675825842
216244.0,500,0.0634032,0.78641,0.99,200000,10,45,0.00999374,7.74042e-06,0.9000313048999838,0.9972178389694341
200000.0,500,0.0487393,0.794166,0.99,200000,10,39,0.01,2.36593e-07,0.9,0.9995135917352675
200000.0,500,0.0536694,0.677912,0.99,196456,10,43,0.00999959,1.07998e-06,0.900002050021013,0.9989607791380077
200000.0,323,0.144602,0.557274,0.99,10000,20,36,0.000970499,0.00445467,0.9688471670630101,0.9332566857280821
637638.0,370,0.0614462,0.734124,0.99,10000,10,41,0.00652939,0.000248494,0.9191953590441737,0.9842363075391583
228381.0,500,0.133378,0.751533,0.986392,198729,23,42,0.0099436,3.50912e-05,0.9002823987452566,0.9940762174246517
210137.0,500,0.0715078,0.776198,0.99,200000,20,42,0.00999635,1.82657e-06,0.9000182516656166,0.9986484934332382
200000.0,500,0.1329,0.750632,0.986392,174488,24,39,0.00994169,3.90934e-05,0.9002919762506547,0.9937475284886694
210137.0,500,0.072076,0.8,0.99,200000,19,42,0.0099963,3.8969e-06,0.9000185017115666,0.9980259432632267
232761.0,283,0.128655,0.640348,0.989408,10871,10,39,0.00160753,0.00153425,0.959905985484115,0.9608304965566322
310223.0,330,0.135505,0.621662,0.99,10871,10,42,0.00299511,0.000848275,0.9452724018433113,0.9708748390562387
200080.0,265,0.144602,0.666832,0.99,10000,23,42,0.000919478,0.00489688,0.9696771043599065,0.9300222892629374
201956.0,452,0.121461,0.631149,0.99,13126,10,33,0.00347096,0.000683874,0.9410851461853634,0.9738490153149064
270318.0,500,0.0826732,0.769663,0.99,10000,10,41,0.00539251,0.000292495,0.9265662883955876,0.9828975148004742
503898.0,500,0.0783636,0.697653,0.99,86033,10,42,0.00867213,0.000243703,0.9068757281907665,0.9843890102812154
241835.0,349,0.135505,0.620748,0.99,10210,10,32,0.00233297,0.000900718,0.9516991718497498,0.969988035719067
214451.0,500,0.121727,0.792854,0.989541,156278,16,47,0.00980282,9.51301e-05,0.9009908085074926,0.9902465339494106
200000.0,494,0.0604985,0.794166,0.99,200000,10,43,0.01,3.64201e-07,0.9,0.9993965093207017
217252.0,367,0.261212,0.476606,0.99,10000,23,40,0.00103991,0.00470427,0.96775236442776,0.931412318890343
200000.0,337,0.123691,0.564701,0.98852,10871,18,41,0.00137466,0.00394715,0.9629235924070306,0.9371736520240115
200000.0,355,0.144602,0.557274,0.99,10000,12,36,0.00138187,0.00207383,0.9628264879248678,0.9544606763335247
637638.0,500,0.0614462,0.738268,0.948559,10000,10,40,0.00752221,0.000252475,0.9132693249190346,0.9841105380833711
373470.0,477,0.0724666,0.730419,0.988385,10000,10,43,0.00586483,0.000270541,0.9234178219165843,0.9835518694071332
217252.0,355,0.144602,0.557274,0.99,10000,12,36,0.001547,0.00191319,0.9606680791214057,0.9562599725651664
249024.0,354,0.123691,0.564701,0.99,10000,10,43,0.00201,0.00106673,0.9551669764570803,0.967339167187593
214376.0,500,0.0809682,0.8,0.917704,10000,10,30,0.00464691,0.000636329,0.9318317522595747,0.9747744375682127
306486.0,337,0.123691,0.564701,0.99,10871,10,41,0.00249262,0.000973643,0.9500738545449381,0.9687967469644589
503898.0,500,0.0968281,0.697653,0.99,86033,10,40,0.00874431,0.000250512,0.9064889846060904,0.9841724291187813
200000.0,500,0.1329,0.722947,0.985574,174488,24,46,0.0099413,4.38322e-05,0.9002939319800445,0.9933794109023442
666835.0,500,0.0802769,0.8,0.989266,142831,10,30,0.00945259,0.000125896,0.9027755689139813,0.9887796613241846
210137.0,500,0.0604985,0.8,0.99,186190,24,41,0.00998579,1.87696e-05,0.9000710752584619,0.9956676103591666
200000.0,500,0.1329,0.722947,0.986392,174488,24,39,0.00994133,4.25123e-05,0.9002937815379602,0.9934798542961065
226983.0,500,0.0919963,0.8,0.985574,184083,12,50,0.00993709,4.60395e-05,0.9003150462707636,0.9932147586630983
210137.0,500,0.072076,0.8,0.99,200000,21,42,0.00999629,4.34792e-06,0.9000185517208317,0.9979148333399941
214376.0,500,0.0736007,0.765381,0.99,10000,10,41,0.00459727,0.000337829,0.9321968289827091,0.9816198748644086
210137.0,500,0.072076,0.8,0.99,194265,19,42,0.00999191,1.00619e-05,0.9000404581843234,0.9968279501895462
666835.0,500,0.0802769,0.8,0.989266,155857,10,24,0.00949713,0.00011834,0.9025467804533889,0.989121580997222
373470.0,455,0.0676249,0.8,0.985129,10000,10,45,0.00599075,0.000253984,0.9226000645995102,0.98406312452204
503898.0,500,0.0783636,0.8,0.99,86033,10,42,0.00888191,0.000188714,0.9057561142566798,0.9862626785725892
243873.0,405,0.135505,0.620748,0.99,10871,10,39,0.0032595,0.000718592,0.9429079690324472,0.973193433640244
200000.0,500,0.102711,0.67575,0.987955,186646,17,42,0.00998729,1.14622e-05,0.9000635702058554,0.9966144129017259
666835.0,500,0.0802769,0.8,0.99,142831,10,16,0.00945377,0.000124677,0.9027695006698001,0.9888341144551809
200000.0,500,0.1329,0.751811,0.986392,169943,24,42,0.00992277,5.0227e-05,0.9003868984520611,0.9929128990412158
373470.0,438,0.0676249,0.8,0.99,10000,10,43,0.00583915,0.000254316,0.9235856688833829,0.9840527118292796
687741.0,500,0.0565483,0.796876,0.99,114967,10,25,0.00925123,0.000127494,0.9038166854386895,0.9887086758969552
272952.0,405,0.135505,0.675422,0.99,10000,10,36,0.00421409,0.000638105,0.9350839773245464,0.9747392597099769
272952.0,420,0.117791,0.690621,0.99,10871,10,39,0.00439039,0.000533985,0.9337399818895286,0.9768918845424384
237201.0,355,0.144602,0.569619,0.99,10000,10,36,0.00193669,0.0010292,0.9559921597894193,0.9679188528883396
200000.0,500,0.1329,0.750188,0.986392,159748,13,42,0.00987074,7.29101e-05,0.9006484021265888,0.9914612588749863
221255.0,398,0.202211,0.457326,0.99,10000,11,40,0.00131975,0.00171232,0.9636716364255146,0.9586198115035709
200000.0,487,0.193701,0.658917,0.99,183780,16,39,0.00994658,2.65399e-05,0.900267457668021,0.9948483109565891
373470.0,455,0.0676249,0.733552,0.99,10000,10,45,0.00560884,0.000271435,0.9251078108211543,0.9835247154804537
214451.0,500,0.11602,0.798043,0.989541,156278,13,50,0.00981646,8.8929e-05,0.9009219499586311,0.9905697826112013
214376.0,500,0.0774875,0.8,0.99,10000,10,45,0.00480347,0.000303127,0.9306929296536061,0.9825894572169619
232761.0,283,0.128655,0.640348,0.99,10871,10,40,0.00160817,0.00152584,0.9598980050371556,0.9609379980031745
214376.0,500,0.0736007,0.8,0.99,10000,10,30,0.00478951,0.000305316,0.9307937141583222,0.982526706091867
210137.0,500,0.0715078,0.8,0.99,200000,18,42,0.00999635,3.36661e-06,0.9000182516656166,0.9981651675825842
214451.0,500,0.121727,0.8,0.989541,156278,16,46,0.00980318,9.40647e-05,0.9009889905111558,0.9903013042113901
222544.0,500,0.111678,0.674764,0.99,200000,10,45,0.00997412,1.95307e-05,0.9001294838303115,0.9955806448434189
200000.0,500,0.1329,0.750188,0.986392,159748,13,42,0.00987074,7.29101e-05,0.9006484021265888,0.9914612588749863
200000.0,500,0.0774875,0.8,0.99,10000,10,45,0.0046238,0.000323521,0.9320014706041373,0.982013310476911
210137.0,500,0.0715078,0.8,0.99,200000,18,42,0.00999635,3.36661e-06,0.9000182516656166,0.9981651675825842
