#NSGA2
popsize 90
maxGen 60
numVar 9
numObj 1
numCons 2
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 60
currentGen	1
evaluateCount	90
totalTime	1151.75
firstFrontCount	1
frontCount	88
avgEvalTime	202.1
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Obj1	Cons1	Cons2	
263830	355.362	0.244998	0.666862	0.547158	47712.2	98.0407	24.1718	5.5906	173.963	0	0	
209884	473.981	0.207742	0.595711	0.525994	57106.1	29.888	24.1492	5.5656	183.755	0	0	
225690	325.283	0.507244	0.453667	0.829698	98179	15.1983	96.4005	4.39363	370.145	0	0	
109215	465.805	0.837064	0.374605	0.334909	11231.9	33.4532	84.3574	8.4345	216.969	0	0	
154139	95.3687	0.880488	0.640358	0.195797	90848	73.334	19.4847	7.90196	100.927	0	0	
255676	100.505	0.509041	0.525866	0.576151	45187.1	60.1898	66.6148	4.33295	121.66	0	0	
113785	374.365	0.518551	0.983671	0.71974	47513.8	59.3578	72.5224	8.04589	140.493	0	0	
252188	167.556	0.0177227	0.200302	0.907183	39484.6	74.9891	68.1344	5.00185	137.389	0	0	
167215	251.234	0.398537	0.746497	0.423467	31522.8	43.4651	17.6223	5.74113	126.14	0	0	
213792	364.661	0.328265	0.173743	0.0896135	70852.2	98.0403	63.0378	2.91108	151.935	0	0	
292270	97.9734	0.571406	0.561693	0.368013	22813.6	54.1343	33.992	6.88906	112.549	0	0	
129410	158.901	0.527692	0.128616	0.526406	58698.5	77.0526	73.2201	3.873	144.731	0	0	
105541	217.623	0.0258315	0.772135	0.950526	95839.1	17.599	71.6888	7.11831	5588.35	0	0	
231341	233.975	0.705554	0.357382	0.51013	42104.8	80.8179	87.6172	8.61312	138.178	0	0	
167758	476.472	0.291087	0.769987	0.934387	74638.4	91.5378	82.1809	2.53581	100000	0	0	
178434	24.6662	0.0231561	0.437164	0.0115762	58759	90.8832	47.3949	5.71824	104.761	0	0	
244316	39.0993	0.177046	0.107047	0.769763	83449.6	26.5865	29.2611	5.59953	104.393	0	0	
288430	471.233	0.230001	0.172525	0.244186	42301.8	15.7553	49.5082	7.41269	174.274	0	0	
146161	436.186	0.150005	0.772854	0.574747	36952.8	26.3923	83.937	2.8278	269.944	0	0	
190174	47.4047	0.816337	0.489139	0.0247203	43776.5	96.4636	55.2549	4.93837	107.902	0	0	
231590	448.198	0.161006	0.511307	0.094723	51149.7	20.547	65.7863	6.95361	134.511	0	0	
131368	34.7453	0.398361	0.140611	0.478836	33603.8	98.7772	90.2771	7.54426	101.315	0	0	
200993	310.101	0.498094	0.560705	0.635295	25521.5	81.7709	32.8131	4.13592	140.262	0	0	
238255	350.857	0.398775	0.98949	0.601467	66500.5	93.9279	89.8665	6.59047	223.487	0	0	
125948	360.053	0.592407	0.15477	0.224922	17506.1	41.6328	26.7369	5.38712	191.409	0	0	
220258	403.323	0.338367	0.653772	0.0389013	40202.2	48.6379	19.8956	6.41405	118.551	0	0	
151074	275.112	0.831022	0.259924	0.331384	69478.8	92.5276	71.7656	3.99818	131.655	0	0	
238036	110.388	0.149797	0.333865	0.194732	63019.2	91.9784	72.8227	4.92379	121.848	0	0	
227628	424.497	0.322169	0.75924	0.482654	84849.3	78.9872	79.4431	4.60819	275.562	0	0	
208897	16.6711	0.792014	0.72557	0.0998438	94215.7	22.8319	59.7174	8.10973	93.119	0	0	
106334	30.3275	0.454042	0.385524	0.179789	88554.4	54.2	49.8352	5.00162	200.426	0	0	
220860	495.992	0.0665973	0.309317	0.523318	87675.2	26.3396	93.1871	6.28105	261.944	0	0	
177407	199.677	0.882624	0.521672	0.769925	45201	46.4914	27.8128	7.51756	112.063	0	0	
102286	18.9685	0.183269	0.318074	0.283651	92460.4	94.3973	40.7127	4.59377	585.429	0	0	
216637	422.099	0.254286	0.77691	0.301378	66288.5	63.984	59.197	4.24089	215.746	0	0	
255396	204.203	0.445433	0.362504	0.212084	38607.2	31.4813	60.2367	4.99089	143.274	0	0	
278945	39.0317	0.635541	0.599007	0.763755	63234	67.4257	30.7452	6.24218	91.2249	0	0	
177029	393.19	0.843461	0.480799	0.459537	82905.9	58.719	41.4533	2.82091	187.918	0	0	
268753	258.463	0.0181	0.858422	0.916276	26819.2	54.5538	92.6276	2.50612	310.246	0	0	
182030	474.424	0.906325	0.79322	0.423368	53102.1	90.9821	73.9512	4.90929	164.05	0	0	
287301	38.8429	0.987621	0.250716	0.610169	28018.5	28.0496	23.1798	8.32653	100000	0	0	
293263	320.075	0.359513	0.853435	0.320038	17977.2	30.5988	52.5741	6.90112	151.18	0	0	
234213	181.223	0.909059	0.334171	0.821337	57682.6	76.8158	89.2963	4.64278	141.114	0	0	
103412	318.678	0.955589	0.599394	0.595221	65459.2	51.5114	22.0414	8.64001	112.87	0	0	
219859	452.244	0.332692	0.442696	0.131209	69014.2	68.6649	28.7414	2.57579	202.867	0	0	
272398	210.054	0.3262	0.990183	0.48031	32090.6	57.5974	76.5535	3.01071	205.102	0	0	
105841	201.479	0.193286	0.268965	0.404584	31303	83.9438	61.8952	4.92287	123.525	0	0	
296730	19.5612	0.959778	0.959275	0.686905	13586.3	35.6933	14.1295	2.01749	121.685	0	0	
271672	154.46	0.602616	0.946907	0.498852	38693.8	57.8902	33.8626	5.57029	106.538	0	0	
230348	128.182	0.172183	0.215905	0.456528	72422.8	85.8132	54.4579	6.43531	124.408	0	0	
153252	303.847	0.611161	0.130567	0.43869	30497	88.0278	63.063	8.31649	142.181	0	0	
188056	374.079	0.59004	0.950359	0.340099	96107.8	10.1426	94.233	5.81329	174.805	0	0	
204440	416.712	0.197728	0.271003	0.840206	73202.2	90.2113	19.1784	5.26773	161.07	0	0	
227470	121.463	0.548384	0.166065	0.36417	18977	54.8236	67.4469	6.31675	163.33	0	0	
139501	445.746	0.89679	0.382847	0.499986	70956	35.1283	40.8625	8.52303	119.4	0	0	
119576	460.733	0.523702	0.499475	0.0433047	39843.5	97.1511	73.1903	3.41693	116.988	0	0	
275169	386.642	0.534071	0.764877	0.0913808	38589.9	31.1544	11.0523	8.20636	151.546	0	0	
128268	53.5698	0.269055	0.798267	0.664148	42329.9	77.324	99.6069	7.77875	107.143	0	0	
110601	254.539	0.507097	0.39221	0.580542	29745.6	78.5972	86.7325	8.39016	122.761	0	0	
242048	401.37	0.129458	0.659985	0.216969	12077.8	41.9712	79.316	4.332	151.144	0	0	
166964	42.0618	0.154244	0.864884	0.735422	12560.5	30.0421	45.642	8.25077	133.088	0	0	
174124	61.4294	0.840221	0.13797	0.190924	88479.8	70.2972	95.2937	7.1896	128.215	0	0	
288963	186.544	0.797387	0.496645	0.351664	94495.3	16.9042	10.1584	4.8254	108.026	0	0	
298429	393.933	0.585637	0.619924	0.484848	71402.5	50.5124	56.5211	6.74839	192.423	0	0	
101118	262.626	0.308562	0.232433	0.13019	23373.6	38.3293	68.725	8.70307	136.157	0	0	
204456	308.85	0.222313	0.818636	0.547596	37187.8	98.7516	39.2511	8.97422	137.988	0	0	
205478	24.6318	0.27005	0.152177	0.272022	86491.4	33.1645	43.8626	6.43487	100.726	0	0	
232476	321.504	0.125412	0.284545	0.236837	84425.3	95.7385	66.1486	4.4099	159.615	0	0	
124606	62.8584	0.275473	0.748467	0.207416	42729	71.2661	42.818	7.50518	90.9557	0	0	
188626	389.297	0.692191	0.45273	0.208855	30904.2	26.6653	61.6811	7.50957	155.157	0	0	
181485	316.336	0.756374	0.170777	0.874912	59734.6	76.8307	15.1201	8.67149	100000	0	0	
232278	380.258	0.105177	0.578623	0.840888	85534.2	16.8859	90.3556	4.73038	349.496	0	0	
280124	335.501	0.311764	0.487022	0.0388303	80561	27.6187	12.6984	2.06661	213.977	0	0	
160308	243.366	0.848688	0.507348	0.78756	66063	90.8476	98.2223	6.23556	121.738	0	0	
274498	179.429	0.469368	0.875285	0.0452771	62749.3	95.8272	82.1608	4.1287	105.057	0	0	
299456	448.727	0.459409	0.382184	0.603506	15551.5	65.647	59.5204	6.53721	186.089	0	0	
173158	379.287	0.888039	0.761664	0.516783	81102	76.7364	62.5755	4.13758	190.318	0	0	
172505	94.2505	0.447926	0.427781	0.905809	32037.5	70.0346	90.7631	3.68155	129.595	0	0	
207691	45.7274	0.75028	0.202454	0.466337	37139.4	25.4008	48.133	8.04781	104.307	0	0	
